hour,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内,net_load_da,net_load_id,price_spread,load_dev,wind_dev,solar_dev,renewable_ratio_da,renewable_ratio_id,renewable_dev,net_load_da_mwh,net_load_id_mwh,policy_event_20260101,policy_event_20260201,week_start,week_end,hour_index_in_week,q_lt_hourly,spot_need,q_base,signal_spread,signal_load_dev,signal_renewable_dev,a_t_raw,a_t,clipped_by_bound,delta_q,smoothed,q_spot_raw,q_spot,clipped_non_negative,hedge_error_abs,strategy
2026-03-11 12:00:00,27993.0,15380.25,15142.0,238.25,7289.0,13890.33,1842.75,20704.0,20.75,26753.5,12955.535,12865.375,90.16,6242.264999999999,15695.605,1871.2450000000001,20511.15,0.0,12612.75,13797.965,-20.75,1185.2150000000001,-148.09,-2276.6249999999995,0.5495252605795822,0.4845172058490858,-2424.7149999999997,3153.1875,3449.49125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,60,4414.4625,8198.2875,8198.2875,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,8198.2875,8198.2875,0,0.0,ppo
2026-03-11 13:00:00,27461.5,15428.5,15251.0,177.5,7303.5,14038.375,1846.25,20158.0,0.0,25933.25,12768.619999999999,12710.65,57.97,6163.7474999999995,15012.0775,1696.9875,19769.4,0.0,12033.0,13164.630000000001,0.0,1131.63,-119.53,-2540.35,0.5618187470078182,0.49235232452046906,-2659.88,3008.25,3291.1575000000003,1.0,1.0,2026-03-09,2026-03-15 23:00:00,61,4211.55,7821.45,7821.45,0.0,1.0,1.0,0.0,0.0,0,0.0,0,7821.45,7821.45,0,0.0,ppo
2026-03-11 14:00:00,25679.25,14331.5,14158.5,173.0,7358.5,13374.130000000001,1837.25,18320.75,0.0,23863.5,11707.51,11682.5,25.01,6022.5275,13287.9225,1584.445,17840.775,0.0,11347.75,12155.99,0.0,808.2400000000002,-147.99,-2476.0,0.5580071032423579,0.4904348885805528,-2623.9900000000002,2836.9375,3038.9975,1.0,1.0,2026-03-09,2026-03-15 23:00:00,62,3971.7124999999996,7376.0375,7376.0375,0.0,1.0,1.0,0.0,0.0,0,0.0,0,7376.0375,7376.0375,0,0.0,ppo
2026-03-11 15:00:00,25785.5,12204.75,11993.0,211.75,7364.75,12358.205,1842.75,18420.75,179.1225,23860.0,10063.3,10015.4725,47.8275,6031.8475,13206.415,1741.4175,17828.1,0.0,13580.75,13796.7,-179.1225,215.94999999999982,-163.92249999999999,-1977.5275000000001,0.4736137828566452,0.4219891848318217,-2141.45,3395.1875,3449.175,1.0,1.0,2026-03-09,2026-03-15 23:00:00,63,4753.2625,8827.4875,8827.4875,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,8827.4875,8827.4875,0,0.0,ppo
2026-03-11 16:00:00,26685.0,8901.25,8579.75,321.5,7364.75,12996.685,3217.25,19320.25,427.41375,24671.5,8272.369999999999,8131.085,141.285,6660.975,11918.375,3034.005,18010.675,0.0,17783.75,16399.13,-427.41375,-1384.62,-180.215,-448.66499999999996,0.3339988349314933,0.3354907680324857,-628.88,4445.9375,4099.7825,1.0,1.0,2026-03-09,2026-03-15 23:00:00,64,6224.3125,11559.4375,11559.4375,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,11559.4375,11559.4375,0,0.0,ppo
2026-03-11 17:00:00,27895.75,4805.75,4259.25,546.5,7569.5,12939.7425,6634.25,20326.25,519.72,25855.5,4576.7875,4179.295,397.4925,7395.9025,11780.067500000001,6440.3725,18459.675,335.88750000000005,23090.0,21278.7125,-183.83249999999995,-1811.2874999999995,-149.0075,-79.95500000000004,0.1726940456576178,0.1778058972458865,-228.96250000000003,5772.5,5319.678125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,65,8081.5,15008.5,15008.5,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,15008.5,15008.5,0,0.0,ppo
2026-03-11 18:00:00,28730.25,2021.25,1068.75,952.5,8257.25,11723.24,8274.25,20473.0,495.9305,27480.0,1625.03,797.7825,827.2475000000001,8222.9825,12934.005000000001,8972.4725,19256.9,235.195,26709.0,25854.97,-260.7355,-854.0299999999997,-125.25249999999997,-270.9675,0.07044584485819612,0.05947810627701393,-396.21999999999997,6677.25,6463.7425,1.0,1.0,2026-03-09,2026-03-15 23:00:00,66,9348.15,17360.85,17360.85,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,17360.85,17360.85,0,0.0,ppo
2026-03-11 19:00:00,29016.5,1565.75,44.25,1521.5,8316.0,11092.8575,8842.25,20700.5,478.7215,29036.75,1694.5325,0.0,1694.5325,8349.52,12935.825,8792.42,20687.225,377.43600000000004,27450.75,27342.2175,-101.28549999999998,-108.53250000000025,173.03249999999997,-44.25,0.053962916159439836,0.058376713414390644,128.78249999999997,6862.6875,6835.554375,1.0,1.0,2026-03-09,2026-03-15 23:00:00,67,9607.762499999999,17842.987500000003,17842.987500000003,-1.0,-0.9044375000000021,-1.0,-0.0,-0.0,0,-0.0,0,17842.987500000003,17842.987500000003,0,0.0,ppo
2026-03-11 20:00:00,28624.0,2071.25,0.0,2071.25,8287.5,11074.6,8904.25,20336.5,479.872,28708.0,2354.215,0.0,2354.215,8343.0675,12175.345000000001,9094.630000000001,20365.05,461.852,26552.75,26353.785,-18.019999999999996,-198.96500000000015,282.9649999999999,0.0,0.07238920881402161,0.08200422234511273,282.9649999999999,6638.1875,6588.44625,1.0,1.0,2026-03-09,2026-03-15 23:00:00,68,9293.4625,17259.2875,17259.2875,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,17259.2875,17259.2875,0,0.0,ppo
2026-03-11 21:00:00,27543.5,2460.75,0.0,2460.75,7878.5,10958.6725,8750.5,19665.0,479.80475,27895.75,2775.1,0.0,2775.1,7711.5,11440.535,9118.7375,20184.325,434.93975,25082.75,25120.65,-44.86500000000001,37.899999999999636,314.3499999999999,0.0,0.08942517871465298,0.09957036085733227,314.3499999999999,6270.6875,6280.1625,1.0,1.0,2026-03-09,2026-03-15 23:00:00,69,8778.9625,16303.7875,16303.7875,-1.0,0.3158333333333303,-1.0,-0.0,-0.0,0,-0.0,0,16303.7875,16303.7875,0,0.0,ppo
2026-03-11 22:00:00,25543.0,2788.25,0.0,2788.25,6577.75,10552.22,7896.0,18965.25,456.03950000000003,25222.75,2856.64,0.0,2856.64,6314.1025,10504.7025,8218.9575,18908.525,196.1155,22754.75,22366.11,-259.92400000000004,-388.6400000000003,68.38999999999999,0.0,0.10932701076888855,0.11264965284120816,68.38999999999999,5688.6875,5591.5275,1.0,1.0,2026-03-09,2026-03-15 23:00:00,70,7964.1625,14790.5875,14790.5875,-1.0,-1.0,-0.6838999999999998,-0.0,-0.0,0,-0.0,0,14790.5875,14790.5875,0,0.0,ppo
2026-03-11 23:00:00,22786.5,3065.5,0.0,3065.5,6271.5,8684.155,6089.5,16515.0,250.3065,21986.5,1527.5475000000001,0.0,1527.5475000000001,6017.3675,9325.7025,7242.3975,15969.150000000001,29.99825,19721.0,20458.9525,-220.30825000000002,737.9525000000003,-1537.9524999999999,0.0,0.13483806857659772,0.06993295832785869,-1537.9524999999999,4930.25,5114.738125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,71,6902.35,12818.65,12818.65,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,12818.65,12818.65,0,0.0,ppo
2026-03-12 00:00:00,23896.0,3450.75,0.0,3450.75,6636.0,7551.29,5293.5,17260.0,453.13924999999995,22996.25,3806.47,0.0,3806.47,5976.4325,7639.655,5663.200000000001,17019.699999999997,324.72375,20445.25,19189.78,-128.4155,-1255.4699999999993,355.7199999999999,0.0,0.14742770650581882,0.16695607086783157,355.7199999999999,5111.3125,4797.445,1.0,1.0,2026-03-09,2026-03-15 23:00:00,72,7155.8375,13289.4125,13289.4125,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,13289.4125,13289.4125,0,0.0,ppo
2026-03-12 01:00:00,22758.25,3301.75,0.0,3301.75,6304.0,7039.1475,5065.75,16454.25,459.11075,21709.25,3603.435,0.0,3603.435,6275.0725,6769.4225,4818.965,15434.075,243.92,19456.5,18105.815,-215.19074999999998,-1350.6850000000004,301.68499999999995,0.0,0.14526656797139684,0.16583808645068682,301.68499999999995,4864.125,4526.45375,1.0,1.0,2026-03-09,2026-03-15 23:00:00,73,6809.775,12646.725,12646.725,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,12646.725,12646.725,0,0.0,ppo
2026-03-12 02:00:00,20975.0,3598.25,0.0,3598.25,5920.75,6736.745,4649.25,15054.25,491.18475,20330.25,4048.29,0.0,4048.29,4706.0725,6168.745,4144.725,15624.1,380.075,17376.75,16281.960000000001,-111.10975,-1094.7899999999995,450.03999999999996,0.0,0.17165621273472514,0.19917629613787421,450.03999999999996,4344.1875,4070.4900000000002,1.0,1.0,2026-03-09,2026-03-15 23:00:00,74,6081.862499999999,11294.8875,11294.8875,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,11294.8875,11294.8875,0,0.0,ppo
2026-03-12 03:00:00,19964.75,3912.25,0.0,3912.25,5891.0,5889.1625,3800.0,14073.75,484.97075,19394.5,4248.37,0.0,4248.37,4625.8525,5627.285,3728.8424999999997,14768.625,398.891,16052.5,15146.13,-86.07975,-906.3700000000003,336.1200000000001,0.0,0.19603946529351185,0.21912361327866806,336.1200000000001,4013.125,3786.5325,1.0,1.0,2026-03-09,2026-03-15 23:00:00,75,5618.375,10434.125,10434.125,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,10434.125,10434.125,0,0.0,ppo
2026-03-12 04:00:00,19225.0,4231.5,0.0,4231.5,5891.0,5636.5975,3546.25,13334.0,472.9375,18851.75,4793.575000000001,0.0,4793.575000000001,4533.365,5078.6849999999995,3411.955,14318.375,393.3455,14993.5,14058.175,-79.59199999999998,-935.3250000000003,562.0750000000003,0.0,0.22014851170800406,0.2542991872196701,562.0750000000003,3748.375,3514.54375,1.0,1.0,2026-03-09,2026-03-15 23:00:00,76,5247.724999999999,9745.775000000001,9745.775000000001,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,9745.775000000001,9745.775000000001,0,0.0,ppo
2026-03-12 05:00:00,19453.5,4510.0,0.0,4510.0,5939.5,5598.41,3507.25,13514.0,473.24150000000003,19205.75,5386.4175,0.0,5386.4175,4588.4875,4954.5875,3368.5175,14617.2,361.113,14943.5,13819.3325,-112.1285,-1124.1675000000005,876.4174999999998,0.0,0.2318217067341563,0.2804249825693551,876.4174999999998,3735.875,3454.833125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,77,5230.224999999999,9713.275000000001,9713.275000000001,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,9713.275000000001,9713.275000000001,0,0.0,ppo
2026-03-12 06:00:00,20625.5,4737.5,5.0,4732.5,6221.0,5567.1175,4037.5,14404.5,477.21574999999996,20545.75,5620.3099999999995,0.0,5620.3099999999995,5094.5,5610.2625,3716.3025,15451.0,303.53825,15888.0,14925.44,-173.67749999999998,-962.56,887.81,-5.0,0.2298594090945235,0.2742253303812229,882.81,3972.0,3731.36,1.0,1.0,2026-03-09,2026-03-15 23:00:00,78,5560.799999999999,10327.2,10327.2,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,10327.2,10327.2,0,0.0,ppo
2026-03-12 07:00:00,24072.0,5403.0,575.5,4827.5,6636.0,6011.6975,4293.75,17436.0,501.30724999999995,23893.75,6417.46,802.1425,5615.3175,6589.885,6168.54,3716.87,17304.0,392.75125,18669.0,17476.29,-108.55599999999998,-1192.7099999999991,787.8174999999999,226.6425,0.2241700909488787,0.26837279088554067,1014.4599999999998,4667.25,4369.0725,1.0,1.0,2026-03-09,2026-03-15 23:00:00,79,6534.15,12134.85,12134.85,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,12134.85,12134.85,0,0.0,ppo
2026-03-12 08:00:00,26980.75,7754.75,3182.5,4572.25,6997.25,7253.96,3995.75,19983.5,297.42725,24844.0,7908.29,3712.31,4195.98,6804.0725,8299.189999999999,3708.4075,18039.75,106.89125,19226.0,16935.71,-190.536,-2290.29,-376.27,529.81,0.287113159391284,0.31832479851350737,153.53999999999996,4806.5,4233.9275,1.0,1.0,2026-03-09,2026-03-15 23:00:00,80,6729.1,12496.9,12496.9,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,12496.9,12496.9,0,0.0,ppo
2026-03-12 09:00:00,27003.25,11159.25,7164.25,3995.0,7218.75,9246.622500000001,3102.25,19784.5,56.7275,24352.0,8552.985,6397.8275,2155.1575,6914.67,9879.23,2876.255,17437.425,0.0,15844.0,15799.015,-56.7275,-44.98500000000013,-1839.8425000000002,-766.4224999999999,0.41354077249238025,0.3513181960626711,-2606.265,3961.0,3949.75375,1.0,1.0,2026-03-09,2026-03-15 23:00:00,81,5545.4,10298.6,10298.6,-1.0,-0.37487500000000107,1.0,-0.0,-0.0,0,-0.0,0,10298.6,10298.6,0,0.0,ppo
2026-03-12 10:00:00,26941.25,14230.25,10831.25,3399.0,7226.0,10973.1325,2213.0,19715.25,0.0,24277.5,10471.065,9138.677500000002,1332.3875,5678.4425,11962.75,2326.255,18599.05,0.0,12711.0,13806.435,0.0,1095.435,-2066.6125,-1692.5724999999995,0.527984888044605,0.43046583637912195,-3759.1849999999995,3177.75,3451.60875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,82,4448.849999999999,8262.150000000001,8262.150000000001,0.0,1.0,1.0,0.0,0.0,0,0.0,0,8262.150000000001,8262.150000000001,0,0.0,ppo
2026-03-12 11:00:00,27634.75,16448.5,13468.5,2980.0,7296.0,12555.0775,1878.25,20338.75,0.0,25714.5,11864.154999999999,11101.275,762.88,5793.545,14474.5275,2207.8599999999997,19920.875,0.0,11186.25,13850.345000000001,0.0,2664.0950000000003,-2217.12,-2367.225,0.595337195214114,0.461445913506138,-4584.344999999999,2796.5625,3462.5862500000003,1.0,1.0,2026-03-09,2026-03-15 23:00:00,83,3915.1875,7271.0625,7271.0625,0.0,1.0,1.0,0.0,0.0,0,0.0,0,7271.0625,7271.0625,0,0.0,ppo
2026-03-12 12:00:00,27534.25,17553.0,14783.0,2770.0,7302.0,13430.175,1795.5,20232.25,0.0,25936.5,12345.2325,11615.75,729.4825,5902.265,14885.505,1943.2350000000001,20034.25,0.0,9981.25,13591.2675,0.0,3610.0175000000004,-2040.5175,-3167.25,0.6377230839558437,0.4762393146445817,-5207.7675,2495.3125,3397.816875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,84,3493.4375,6487.8125,6487.8125,0.0,1.0,1.0,0.0,0.0,0,0.0,0,6487.8125,6487.8125,0,0.0,ppo
2026-03-12 13:00:00,27202.25,17609.75,14900.75,2709.0,7316.5,13568.94,1773.25,19885.75,0.0,25400.0,12002.9275,11341.025000000001,661.9025,5795.915,14816.747500000001,2181.235,19604.125,0.0,9592.5,13397.0725,0.0,3804.5724999999998,-2047.0975,-3559.7249999999995,0.6473664404332183,0.47253086381840453,-5606.822499999999,2398.125,3349.268125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,85,3357.375,6235.125,6235.125,0.0,1.0,1.0,0.0,0.0,0,0.0,0,6235.125,6235.125,0,0.0,ppo
2026-03-12 14:00:00,25487.75,16632.0,13851.25,2780.75,7371.5,12935.84,1735.0,18116.25,0.0,23409.25,10996.915,10340.8275,656.0875,5776.995,12786.51,1483.8775,17632.275,0.0,8855.75,12412.335,0.0,3556.585,-2124.6625,-3510.4225,0.6524937901267507,0.46968493437484743,-5635.085000000001,2213.9375,3103.08375,1.0,1.0,2026-03-09,2026-03-15 23:00:00,86,3099.5125,5756.2375,5756.2375,0.0,1.0,1.0,0.0,0.0,0,0.0,0,5756.2375,5756.2375,0,0.0,ppo
2026-03-12 15:00:00,25784.5,14584.75,11609.25,2975.5,7369.5,11593.41,1740.5,18415.0,0.0,23630.5,10617.3525,9479.7575,1137.595,6062.827499999999,11203.7025,1901.5,17567.825,0.0,11199.75,13013.1475,0.0,1813.3975,-1837.905,-2129.4925000000003,0.5660253591292257,0.44915592855400155,-3967.3975,2799.9375,3253.286875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,87,3919.9124999999995,7279.837500000001,7279.837500000001,0.0,1.0,1.0,0.0,0.0,0,0.0,0,7279.837500000001,7279.837500000001,0,0.0,ppo
2026-03-12 16:00:00,26852.25,11615.75,8245.0,3370.75,7364.75,10703.4375,2961.75,19487.5,0.0,24455.0,8536.015,6852.515,1683.5,6297.0075,10971.515,3451.1075,18157.975,79.11749999999999,15236.5,15918.985,79.11749999999999,682.485000000001,-1687.25,-1392.485,0.43331541672755813,0.3494678071278258,-3079.7349999999997,3809.125,3979.74625,1.0,1.0,2026-03-09,2026-03-15 23:00:00,88,5332.775,9903.725,9903.725,1.0,1.0,1.0,0.0,0.0,0,0.0,0,9903.725,9903.725,0,0.0,ppo
2026-03-12 17:00:00,27715.5,7985.75,4099.5,3886.25,7569.5,10683.0775,5600.0,20146.0,159.23925,25689.5,7008.09,3393.145,3614.9449999999997,6037.535,9258.8225,4581.5375,19651.8,237.01225,19729.75,18681.41,77.77300000000001,-1048.3400000000001,-271.30500000000006,-706.3549999999999,0.28841461374082805,0.2731397671580884,-977.66,4932.4375,4670.3525,1.0,1.0,2026-03-09,2026-03-15 23:00:00,89,6905.4125,12824.3375,12824.3375,1.0,-1.0,1.0,0.0,0.0,0,0.0,0,12824.3375,12824.3375,0,0.0,ppo
2026-03-12 18:00:00,28362.25,5629.25,1055.5,4573.75,8257.25,11274.6625,8113.5,20105.0,116.2635,27141.5,4609.327499999999,744.2925,3865.035,6709.0825,10956.5925,7798.297500000001,20432.45,236.435,22733.0,22532.1725,120.1715,-200.82749999999942,-708.7149999999999,-311.20750000000004,0.198556673051698,0.17007056459620215,-1019.9224999999999,5683.25,5633.043125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,90,7956.549999999999,14776.45,14776.45,1.0,-1.0,1.0,0.0,0.0,0,0.0,0,14776.45,14776.45,0,0.0,ppo
2026-03-12 19:00:00,28670.25,5304.75,46.5,5258.25,8316.0,11162.87,8782.5,20354.25,118.9325,28545.75,4932.605,11.365,4921.24,7728.68,11131.865,8403.2125,20816.975,153.97075,23365.5,23613.145,35.03825,247.64500000000044,-337.01,-35.135000000000005,0.18504533227466907,0.17273885443561676,-372.145,5841.375,5903.28625,1.0,1.0,2026-03-09,2026-03-15 23:00:00,91,8177.924999999999,15187.575,15187.575,1.0,1.0,1.0,0.0,0.0,0,0.0,0,15187.575,15187.575,0,0.0,ppo
2026-03-12 20:00:00,28203.5,5646.75,0.0,5646.75,8287.5,11182.48,8848.0,19916.0,141.07525,27838.25,4188.3375,0.0,4188.3375,7953.1125,10984.88,8792.855,19885.15,37.603500000000004,22556.75,23649.9125,-103.47175000000001,1093.1625000000004,-1458.4125000000001,0.0,0.20023260804989748,0.15043358424417186,-1458.4125000000001,5639.1875,5912.478125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,92,7894.862499999999,14661.8875,14661.8875,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,14661.8875,14661.8875,0,0.0,ppo
2026-03-12 21:00:00,27057.5,5608.0,0.0,5608.0,7878.5,10987.5075,8721.0,19179.0,193.1405,26941.5,4103.305,0.0,4103.305,6944.295,11014.037499999999,8898.2325,19997.25,6.2195,21449.5,22838.195,-186.921,1388.6949999999997,-1504.695,0.0,0.20729713000243144,0.15262497137900663,-1504.695,5362.375,5709.54875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,93,7507.324999999999,13942.175000000001,13942.175000000001,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,13942.175000000001,13942.175000000001,0,0.0,ppo
2026-03-12 22:00:00,24671.0,5339.5,0.0,5339.5,6602.75,10512.605,8273.0,18068.25,275.79925000000003,24255.75,4729.1525,0.0,4729.1525,5052.342500000001,9791.4025,7716.209999999999,19203.25,1.5455,19331.5,19526.5975,-274.25375,195.09750000000076,-610.3474999999999,0.0,0.21653612075323309,0.19515707795117987,-610.3474999999999,4832.875,4881.649375,1.0,1.0,2026-03-09,2026-03-15 23:00:00,94,6766.025,12565.475,12565.475,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,12565.475,12565.475,0,0.0,ppo
2026-03-12 23:00:00,21970.5,4917.5,0.0,4917.5,6277.75,8542.3475,6056.5,15692.75,364.41949999999997,21450.25,4449.5025,0.0,4449.5025,4675.38,7881.8825,5972.125,16775.025,0.0,17053.0,17000.7475,-364.41949999999997,-52.2524999999996,-467.9975000000002,0.0,0.22384494047515757,0.20742161984493895,-467.9975000000002,4263.25,4250.186875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,95,5968.549999999999,11084.45,11084.45,-1.0,-0.43543749999999665,1.0,-0.0,-0.0,0,-0.0,0,11084.45,11084.45,0,0.0,ppo
2026-03-13 00:00:00,22892.25,4091.0,0.0,4091.0,6632.25,7197.9725,5195.75,16260.0,457.35175000000004,23040.0,4653.835,0.0,4653.835,6244.6625,7091.5175,5290.51,16795.475,428.89574999999996,18801.25,18386.165,-28.45600000000003,-415.0849999999991,562.8349999999999,0.0,0.17842026261327668,0.20080504888635067,562.8349999999999,4700.3125,4596.54125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,96,6580.4375,12220.8125,12220.8125,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,12220.8125,12220.8125,0,0.0,ppo
2026-03-13 01:00:00,21562.0,3713.75,0.0,3713.75,6299.0,5965.8775000000005,4200.25,15263.0,457.46299999999997,21579.25,4283.015,0.0,4283.015,6285.97,6180.86,4312.969999999999,15293.375,416.40725,17848.25,17296.235,-41.05575000000002,-552.0150000000003,569.2650000000001,0.0,0.1721400480430579,0.19839168101588822,569.2650000000001,4462.0625,4324.05875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,97,6246.887499999999,11601.362500000001,11601.362500000001,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,11601.362500000001,11601.362500000001,0,0.0,ppo
2026-03-13 02:00:00,20075.5,3106.5,0.0,3106.5,5915.75,5283.365,3470.75,14159.75,459.80075,20213.25,3447.495,0.0,3447.495,6049.0275,5553.387500000001,3653.535,14164.4,441.87925,16969.0,16765.755,-17.921499999999995,-203.2449999999999,340.995,0.0,0.15465971449176724,0.17046336687091684,340.995,4242.25,4191.43875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,98,5939.15,11029.85,11029.85,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,11029.85,11029.85,0,0.0,ppo
2026-03-13 03:00:00,19205.5,2591.0,0.0,2591.0,5886.0,5083.0975,3272.5,13319.5,455.27875,19207.75,2794.83,0.0,2794.83,5982.25,5151.07,3335.3575,13225.625,449.8555,16614.5,16412.920000000002,-5.423249999999996,-201.57999999999993,203.83000000000004,0.0,0.1348474643619132,0.1454333204591415,203.83000000000004,4153.625,4103.2300000000005,1.0,1.0,2026-03-09,2026-03-15 23:00:00,99,5815.074999999999,10799.425000000001,10799.425000000001,-0.6779062499999995,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,10799.425000000001,10799.425000000001,0,0.0,ppo
2026-03-13 04:00:00,18635.25,2171.0,0.0,2171.0,5886.0,4992.6425,3183.75,12749.25,456.63250000000005,18763.5,2502.315,0.0,2502.315,5908.68,4827.275,2977.5825,12854.65,454.52675,16464.25,16261.185,-2.105750000000029,-203.06500000000005,331.31500000000005,0.0,0.11649956899093168,0.133363400602322,331.31500000000005,4116.0625,4065.29625,1.0,1.0,2026-03-09,2026-03-15 23:00:00,100,5762.487499999999,10701.7625,10701.7625,-0.2632187500000036,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,10701.7625,10701.7625,0,0.0,ppo
2026-03-13 05:00:00,18965.75,1869.75,0.0,1869.75,5934.5,4990.6775,3183.0,13031.25,471.04525,19085.0,2449.75,0.0,2449.75,6008.24,4949.6275,3046.3225,13076.8,459.5555,17096.0,16635.25,-11.48975000000003,-460.75,580.0,0.0,0.09864018211643723,0.12838941130112105,580.0,4274.0,4158.8125,1.0,1.0,2026-03-09,2026-03-15 23:00:00,101,5983.6,11112.4,11112.4,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,11112.4,11112.4,0,0.0,ppo
2026-03-13 06:00:00,20173.75,1662.0,7.0,1655.0,6216.0,5296.33,3488.0,13957.75,508.15775,20451.0,2322.3325,5.2525,2317.08,6277.575,5565.605,3414.2775,14173.325,492.42175,18511.75,18128.6675,-15.736000000000018,-383.08250000000044,662.08,-1.7474999999999996,0.0826510876737072,0.11375050017972398,660.3325,4627.9375,4532.166875,1.0,1.0,2026-03-09,2026-03-15 23:00:00,102,6479.112499999999,12032.6375,12032.6375,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,12032.6375,12032.6375,0,0.0,ppo
2026-03-13 07:00:00,23692.0,2194.5,719.5,1475.0,6631.0,5758.0825,3646.25,17061.0,552.46425,23709.0,3254.51,1068.0175,2186.4925,6596.735,5781.7,3192.2025,17112.175,613.631,21497.5,20454.489999999998,61.16674999999999,-1043.0100000000002,711.4925,348.5174999999999,0.09235556633819234,0.13697024497901625,1060.0099999999998,5374.375,5113.6224999999995,1.0,1.0,2026-03-09,2026-03-15 23:00:00,103,7524.125,13973.375,13973.375,1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,13973.375,13973.375,0,0.0,ppo
2026-03-13 08:00:00,25019.25,5231.25,4013.25,1218.0,6992.25,7467.5075,3300.0,18027.0,495.47375,24434.0,5869.46,4466.585,1402.875,7208.1325,8030.6224999999995,3354.7325,17225.7,477.78799999999995,19788.0,18564.54,-17.685750000000027,-1223.4599999999991,184.875,453.3349999999999,0.20859682228528348,0.24024272848888434,638.2099999999999,4947.0,4641.135,1.0,1.0,2026-03-09,2026-03-15 23:00:00,104,6925.799999999999,12862.2,12862.2,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,12862.2,12862.2,0,0.0,ppo
2026-03-13 09:00:00,24923.25,9911.75,9004.75,907.0,7228.75,10151.6625,2506.5,17694.5,180.441,23921.75,8831.932499999999,8134.702499999999,697.23,6311.5975,9860.74,2608.3050000000003,17610.0,105.05375,15011.5,15089.817500000001,-75.38725000000001,78.31750000000011,-209.76999999999998,-870.0475000000004,0.39846180042187784,0.3694158099638928,-1079.8175000000003,3752.875,3772.4543750000003,1.0,1.0,2026-03-09,2026-03-15 23:00:00,105,5254.025,9757.475,9757.475,-1.0,0.6526458333333343,1.0,-0.0,-0.0,0,-0.0,0,9757.475,9757.475,0,0.0,ppo
2026-03-13 10:00:00,24590.25,14010.5,13344.0,666.5,7226.0,12338.595000000001,1462.5,17364.25,20.75,23996.5,10784.07,10481.6525,302.4175,5487.7075,12085.93,1960.96,18508.8,0.0,10579.75,13212.43,-20.75,2632.6800000000003,-364.0825,-2862.3474999999994,0.5692332161516558,0.4485021566257392,-3226.4299999999994,2644.9375,3303.1075,1.0,1.0,2026-03-09,2026-03-15 23:00:00,106,3702.9124999999995,6876.837500000001,6876.837500000001,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,6876.837500000001,6876.837500000001,0,0.0,ppo
