week_start,hour_index,spot_hedge_mwh,spot_hedge_limit_mwh,hourly_delta_q_target,hourly_delta_q_executed,execution_clamp_reason,strategy
2026-02-09,136,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,137,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,138,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,139,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,140,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,141,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,142,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,143,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,144,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,145,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,146,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,147,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,148,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,149,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,150,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,151,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,152,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,153,-0.0,3400.894775390625,-0.0,-0.0,none,hybrid_pso_validation
2026-02-09,154,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,155,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
2026-02-09,156,0.0,3400.894775390625,0.0,0.0,none,hybrid_pso_validation
