时间,dynamic_lock_only,fixed_lock,ppo,rule_only
2026-03-11 00:00:00,2107984280.8222404,2102735242.0064073,2136301161.5829983,2458717695.784553
2026-03-11 00:15:00,2110884306.9741387,2105550464.603859,2139658675.7100506,2462046767.0979815
2026-03-11 00:30:00,2113779095.539856,2108360811.7758505,2143008998.5099962,2465368606.880079
2026-03-11 00:45:00,2116611302.7833993,2111110801.2924955,2146284744.018484,2468615622.5167847
2026-03-11 01:00:00,2119316013.377161,2113736680.3621008,2149414725.399535,2471533402.60976
2026-03-11 01:15:00,2121792163.6967876,2116164888.4891071,2152149508.470694,2474065752.644186
2026-03-11 01:30:00,2124214110.5415623,2118539912.8030806,2154824587.318548,2476545947.395221
2026-03-11 01:45:00,2126531656.4356732,2120811881.396506,2157388008.1307507,2478990225.001234
2026-03-11 02:00:00,2128775460.7844126,2123011426.5439847,2159870576.673972,2481371942.487728
2026-03-11 02:15:00,2130999037.2653828,2125197776.7984486,2162294976.706479,2483627047.7515035
2026-03-11 02:30:00,2133136837.5420482,2127299288.5997288,2164628541.668171,2485855324.3618197
2026-03-11 02:45:00,2135279786.4898522,2129406269.3266203,2166965527.630843,2488039996.2452784
2026-03-11 03:00:00,2137379823.9918494,2131470831.454409,2169256943.3978252,2490205606.220055
2026-03-11 03:15:00,2139443618.9140575,2133498050.7403376,2171518052.145976,2492373520.8511906
2026-03-11 03:30:00,2141504864.3084025,2135523063.4137936,2173774761.4477243,2494504365.311487
2026-03-11 03:45:00,2143531162.2032516,2137513515.6209135,2175994435.330222,2496625440.3014
2026-03-11 04:00:00,2145539033.4408402,2139485944.246758,2178193508.089808,2498896686.277928
2026-03-11 04:15:00,2147464126.4258041,2141379955.5147185,2180286276.968417,2501061541.3995447
2026-03-11 04:30:00,2149369312.159732,2143254336.8406422,2182357642.602887,2503204962.492367
2026-03-11 04:45:00,2151265942.085299,2145120144.5819876,2184420548.3259907,2505339925.6471977
2026-03-11 05:00:00,2153196273.164675,2147019402.8324692,2186518507.3505154,2507652716.9791527
2026-03-11 05:15:00,2155156437.507709,2148944289.5617814,2188668983.1041384,2510027990.0983367
2026-03-11 05:30:00,2157130002.380765,2150882281.393807,2190834453.1233554,2512418290.2791224
2026-03-11 05:45:00,2159130724.7270336,2152847057.422648,2193029094.3222175,2514837803.077751
2026-03-11 06:00:00,2161166190.445422,2154846247.4620824,2195260255.692993,2517686715.072032
2026-03-11 06:15:00,2163239954.9378943,2156874545.3027925,2197579298.188109,2520672871.012891
2026-03-11 06:30:00,2165400329.7076597,2158988443.4908133,2199990399.208834,2523667624.5900674
2026-03-11 06:45:00,2167712070.8952427,2161251294.6610312,2202565886.3584275,2526744327.455309
2026-03-11 07:00:00,2170190017.3385043,2163677299.019113,2205324043.690597,2530055445.765146
2026-03-11 07:15:00,2172988261.8259053,2166377505.287385,2208651172.92404,2534211229.2150226
2026-03-11 07:30:00,2175784790.379819,2169073637.6220107,2211989306.878515,2538511884.4198074
2026-03-11 07:45:00,2178746472.6626725,2171932775.9814467,2215504180.736823,2543040201.7046943
2026-03-11 08:00:00,2181859747.2371845,2174942553.588834,2219175788.251899,2546229490.6315904
2026-03-11 08:15:00,2184834864.437496,2177826742.162983,2222641436.224629,2549288632.168991
2026-03-11 08:30:00,2187720267.8237615,2180623782.1077385,2226003532.0349054,2552267667.491392
2026-03-11 08:45:00,2190554110.772968,2183372850.484025,2229294706.6132245,2555060673.4276056
2026-03-11 09:00:00,2193299643.7566304,2186037420.822892,2232477007.0964565,2557755328.395719
2026-03-11 09:15:00,2195390620.46925,2188098611.4769692,2234728670.0409145,2560016285.5922813
2026-03-11 09:30:00,2197353289.9427624,2190033322.6344056,2236842165.66191,2562138872.5638437
2026-03-11 09:45:00,2199209647.703871,2191863236.4946256,2238841179.7863226,2564146809.9204063
2026-03-11 10:00:00,2200945137.8893156,2193574004.543304,2240710037.969894,2566023269.035406
2026-03-11 10:15:00,2202336705.530059,2194990972.7157598,2241964577.8893733,2567279845.663406
2026-03-11 10:30:00,2203687059.0205708,2196365974.4487677,2243181962.017644,2568499350.013406
2026-03-11 10:45:00,2205016442.3157005,2197719623.2136865,2244380440.886511,2569699991.596406
2026-03-11 11:00:00,2206324946.1955147,2199052011.4476075,2245560096.3369236,2570879152.3893595
2026-03-11 11:15:00,2207183867.801293,2200013696.9607267,2245864639.624539,2571174444.434313
2026-03-11 11:30:00,2208011903.006863,2200940800.7338686,2246158231.6847095,2571459195.479266
2026-03-11 11:45:00,2208785765.412069,2201807250.313467,2246432615.981784,2571725458.2742195
2026-03-11 12:00:00,2209516946.2169876,2202625911.7405763,2246691866.889752,2571975024.6486897
2026-03-11 12:15:00,2210176692.629721,2203405488.047641,2246705169.4584975,2571975051.52316
2026-03-11 12:30:00,2210827535.8551645,2204174544.0794377,2246718292.510904,2571975078.39763
2026-03-11 12:45:00,2211460724.4649014,2204922738.8835726,2246731059.5905685,2571975105.2721004
2026-03-11 13:00:00,2212071908.0378695,2205644931.8709946,2246743382.979281,2571975118.078099
2026-03-11 13:15:00,2212686784.410111,2206371488.381681,2246755780.8264747,2571975130.884097
2026-03-11 13:30:00,2213292909.3539367,2207087703.9399734,2246768002.2172666,2571975143.6900954
2026-03-11 13:45:00,2213895543.843654,2207799795.0721664,2246780153.2294936,2571975156.4960938
2026-03-11 14:00:00,2214479259.0603795,2208489530.6194153,2246791922.7694993,2571975445.2839155
2026-03-11 14:15:00,2215035809.438611,2209147167.372239,2246803144.580674,2571975734.0717373
2026-03-11 14:30:00,2215602021.7985044,2209816221.0147,2246814561.207876,2571976022.859559
2026-03-11 14:45:00,2216191706.1976175,2210513009.9283214,2246826451.1054277,2571976311.647381
2026-03-11 15:00:00,2216818015.0717206,2211253075.42884,2246839079.4679213,2571979396.9558334
2026-03-11 15:15:00,2217862500.735663,2212345639.653148,2247624196.720086,2572762262.2142863
2026-03-11 15:30:00,2218973446.3985896,2213507723.086522,2248459270.5141,2573594744.405239
2026-03-11 15:45:00,2220172365.586045,2214761829.54032,2249360472.101176,2574492904.846192
2026-03-11 16:00:00,2221450860.825232,2216099174.998956,2250321489.282884,2575453057.511504
2026-03-11 16:15:00,2223361533.1229825,2217973394.655798,2252428811.886004,2577570095.3693166
2026-03-11 16:30:00,2225382346.9272733,2219955654.491395,2254657611.9850545,2579808843.995879
2026-03-11 16:45:00,2227567873.8606806,2222099484.987065,2257068077.825753,2582229607.216192
2026-03-11 17:00:00,2229916671.9900875,2224403471.71952,2259658619.0682745,2584832260.46291
2026-03-11 17:15:00,2232745750.7216754,2227164464.369926,2262855000.36895,2587681905.8703074
2026-03-11 17:30:00,2235734695.1195693,2230081349.6137843,2266232680.789597,2590697980.361055
2026-03-11 17:45:00,2238788107.0495725,2233059835.1303315,2269690296.6872416,2593885065.4318023
2026-03-11 18:00:00,2241948991.7548957,2236142766.0313244,2273271717.162923,2597226924.744913
2026-03-11 18:15:00,2244920852.2759037,2239061867.857789,2276528193.918425,2600437892.297973
2026-03-11 18:30:00,2247934268.8262877,2242021452.0488453,2279832018.780432,2603732269.384741
2026-03-11 18:45:00,2250965264.101783,2244997919.071171,2283157176.491616,2607090063.944692
2026-03-11 19:00:00,2254004414.534239,2247982264.881189,2286491980.283318,2610439365.923165
2026-03-11 19:15:00,2257022640.6086626,2250950782.385983,2289778368.146667,2613751389.2956605
2026-03-11 19:30:00,2260045989.561825,2253924635.592389,2293068730.7776155,2617016949.0524263
2026-03-11 19:45:00,2263056193.883694,2256885719.3129063,2296343924.9881454,2620248140.099292
2026-03-11 20:00:00,2266031915.0817723,2259812842.948898,2299581814.4458146,2623755347.4294124
2026-03-11 20:15:00,2269025811.0914335,2262756008.5333743,2302849384.827354,2627302943.5579967
2026-03-11 20:30:00,2271939634.030324,2265619621.7879677,2306034072.9080663,2630767599.5772123
2026-03-11 20:45:00,2274824090.8237906,2268454372.5333967,2309186677.8872786,2634172900.751789
2026-03-11 21:00:00,2277665001.0441546,2271246257.0898023,2312292065.839519,2637497409.9956193
2026-03-11 21:15:00,2280461596.9285064,2273995555.7421513,2315343815.119746,2640710564.5045686
2026-03-11 21:30:00,2283195830.511495,2276683296.39801,2318328863.1318073,2643887191.9732604
2026-03-11 21:45:00,2285858227.627806,2279300391.1823378,2321235651.798257,2646989272.150037
2026-03-11 22:00:00,2288521601.0154004,2281919432.6289787,2324138181.7876425,2649840693.85177
2026-03-11 22:15:00,2290994722.8586316,2284366009.519772,2326754505.1348715,2652430362.9737067
2026-03-11 22:30:00,2293380691.279654,2286726264.561209,2329279188.991085,2654949276.176311
2026-03-11 22:45:00,2295684824.5781307,2289005505.7299795,2331717607.345076,2657412564.835203
2026-03-11 23:00:00,2297930638.0873957,2291227265.5643725,2334093182.714962,2659805783.291536
2026-03-11 23:15:00,2299408842.0433187,2292805093.631242,2335033946.547172,2660739231.014653
2026-03-11 23:30:00,2300815242.287876,2294306278.7486424,2335929012.8053765,2661627518.377771
2026-03-11 23:45:00,2302173871.0836473,2295756472.842519,2336793676.1878138,2662485760.2768884
2026-03-12 00:00:00,2303776868.1930757,2297363959.1599517,2338372455.4599915,2664067625.633706
2026-03-12 00:15:00,2306360372.288023,2299908259.6997476,2341167450.160278,2666570166.063503
2026-03-12 00:30:00,2308947734.36757,2302456666.2357893,2343964964.901886,2669036941.024273
2026-03-12 00:45:00,2311486647.852788,2304957793.375261,2346707723.602282,2671401743.5813584
2026-03-12 01:00:00,2313902906.3895464,2307338008.7338405,2349318423.52432,2673684983.926509
2026-03-12 01:15:00,2316084812.909634,2309494804.924276,2351635792.2186394,2675868878.796387
2026-03-12 01:30:00,2318200675.79212,2311586215.5953507,2353883566.9385386,2678005157.957277
2026-03-12 01:45:00,2320194072.158733,2313556004.993324,2356004315.3289337,2680117927.219849
2026-03-12 02:00:00,2322153951.1720257,2315493103.186407,2358087089.5602155,2682105746.165803
2026-03-12 02:15:00,2324286685.980501,2317583009.4893894,2360450870.418409,2684214129.7777424
2026-03-12 02:30:00,2326323042.8441257,2319577898.3679953,2362710933.7601833,2686285100.2613416
2026-03-12 02:45:00,2328340093.5531664,2321554080.109053,2364948459.4426017,2688316470.669439
2026-03-12 03:00:00,2330305581.3044972,2323479521.0250945,2367129987.0251327,2690309476.3904743
2026-03-12 03:15:00,2332168982.145529,2325313011.84828,2369154742.818682,2692168961.1524677
2026-03-12 03:30:00,2334007340.2543283,2327121942.806473,2371151850.9661255,2693993672.247176
2026-03-12 03:45:00,2335801318.6286554,2328887015.74882,2373101764.8744507,2695798133.8630853
2026-03-12 04:00:00,2337577220.7293797,2330634545.236586,2375030728.1214495,2697551009.695867
2026-03-12 04:15:00,2339302415.4071703,2332334558.698085,2376891767.3841553,2699248819.105114
2026-03-12 04:30:00,2341018792.102341,2334026150.402449,2378741851.1548386,2700901813.8997087
2026-03-12 04:45:00,2342712090.0380344,2335694787.0633106,2380568188.758045,2702561141.4107504
2026-03-12 05:00:00,2344431917.2170644,2337389869.375634,2382421506.555939,2704210401.8895516
2026-03-12 05:15:00,2346157594.906912,2339089587.866338,2384287225.798648,2705893834.744596
2026-03-12 05:30:00,2347898736.387758,2340804658.7501087,2386169009.788462,2707576358.070016
2026-03-12 05:45:00,2349642645.731516,2342522318.2157464,2388054528.8049235,2709279536.7969227
2026-03-12 06:00:00,2351423260.6550517,2344276542.273155,2389977513.986236,2710972593.839411
2026-03-12 06:15:00,2353210187.4881334,2346035059.95278,2391917699.089869,2712743566.5011153
2026-03-12 06:30:00,2355031869.3312955,2347827055.785254,2393899527.4387846,2714638721.4949284
2026-03-12 06:45:00,2356903895.66985,2349668146.853668,2395938439.6371307,2716639034.09039
2026-03-12 07:00:00,2358864605.5948133,2351596438.5878463,2398074035.3031154,2718731320.1759543
2026-03-12 07:15:00,2361040023.930252,2353724630.787077,2400504223.4954195,2721039117.668933
2026-03-12 07:30:00,2363344483.551139,2355980633.880484,2403070090.53943,2723334018.15038
2026-03-12 07:45:00,2365811993.2945156,2358398482.179049,2405805507.8484573,2725579608.1399026
2026-03-12 08:00:00,2368385271.5948987,2360921393.4064994,2408650500.3518686,2727832424.9943533
2026-03-12 08:15:00,2369930487.604866,2362544475.2697606,2409775655.0591073,2728955063.9368534
2026-03-12 08:30:00,2371439353.903797,2364129375.703152,2410874341.5908837,2730051438.0468535
2026-03-12 08:45:00,2372870653.216759,2365632800.428745,2411916547.437224,2731091765.3868537
2026-03-12 09:00:00,2374226662.30751,2367057140.9399858,2412903930.4320126,2732074017.2648754
2026-03-12 09:15:00,2375062904.291017,2368045269.7493777,2412920791.7081923,2732076471.762897
2026-03-12 09:30:00,2375838240.379651,2368961430.312051,2412936424.9294133,2732078926.2609186
2026-03-12 09:45:00,2376558892.6872573,2369812974.865834,2412950955.5531178,2732081380.75894
2026-03-12 10:00:00,2377244589.867491,2370623215.384333,2412964781.371194,2732082143.5931964
2026-03-12 10:15:00,2377888300.4258432,2371383843.2410574,2412977760.6065326,2732082906.4274526
2026-03-12 10:30:00,2378511523.5361695,2372120262.5098076,2412990326.7502947,2732083669.2617087
2026-03-12 10:45:00,2379130902.088348,2372852138.9324193,2413002815.3756375,2732084432.095965
2026-03-12 11:00:00,2379729590.8473344,2373559567.6698914,2413014886.829487,2732084815.8068204
2026-03-12 11:15:00,2380317504.726248,2374254264.483318,2413026741.027766,2732085199.517676
2026-03-12 11:30:00,2380878102.007793,2374916683.1794453,2413038044.437277,2732085583.2285314
2026-03-12 11:45:00,2381394385.698052,2375526739.5963984,2413048454.345007,2732085966.939387
2026-03-12 12:00:00,2381857604.3686085,2376074092.7817836,2413057794.2945547,2732086810.8319597
2026-03-12 12:15:00,2382385118.2155633,2376697419.091404,2413068430.6376677,2732087654.7245326
2026-03-12 12:30:00,2382909040.4358273,2377316501.4263425,2413078994.5622573,2732088498.6171055
2026-03-12 12:45:00,2383414043.383099,2377913228.176337,2413089177.0146255,2732089342.5096784
2026-03-12 13:00:00,2383891628.56042,2378477557.2604494,2413098806.6382666,2732090115.8369045
2026-03-12 13:15:00,2384385300.1784134,2379060894.569194,2413108760.615294,2732090889.1641307
2026-03-12 13:30:00,2384871636.78415,2379635564.6057005,2413118566.695337,2732091662.491357
2026-03-12 13:45:00,2385355039.3849845,2380206767.733312,2413128313.616586,2732092435.818583
2026-03-12 14:00:00,2385798883.5059266,2380731227.3651314,2413137262.9141,2732092943.6830034
2026-03-12 14:15:00,2386227804.670899,2381238053.5810184,2413145911.3177495,2732093451.547424
2026-03-12 14:30:00,2386673874.5886636,2381765143.281655,2413154905.494348,2732093959.4118443
2026-03-12 14:45:00,2387146957.5860476,2382324152.453842,2413164444.3398404,2732094467.2762647
2026-03-12 15:00:00,2387647761.8711314,2382915917.9376593,2413174542.133935,2732094555.9912677
2026-03-12 15:15:00,2388193942.0596213,2383561300.9607677,2413185554.8493733,2732094644.7062707
2026-03-12 15:30:00,2388773913.8907814,2384246613.2104607,2413197248.910918,2732094733.4212737
2026-03-12 15:45:00,2389413172.855489,2385001980.929551,2413210138.3880873,2732094822.1362767
2026-03-12 16:00:00,2390091029.1605515,2385802956.4328995,2413223806.109387,2732095078.953178
2026-03-12 16:15:00,2390852763.1949325,2386698688.2574143,2413262665.046335,2732118642.0399804
2026-03-12 16:30:00,2391667813.741288,2387658174.1617584,2413298533.164575,2732138055.6117015
2026-03-12 16:45:00,2392545703.4122906,2388694483.3265543,2413321800.480261,2732160400.4995804
2026-03-12 17:00:00,2393476107.4242663,2389791410.648211,2413353864.649541,2732148671.341509
2026-03-12 17:15:00,2395038847.7164497,2391436693.672709,2414471313.3768053,2733111131.1941643
2026-03-12 17:30:00,2396712760.677696,2393198042.9496512,2415673535.4604278,2734157821.156188
2026-03-12 17:45:00,2398412910.2959065,2394989183.1704345,2416882819.963365,2735212978.079795
2026-03-12 18:00:00,2400153624.243601,2396824381.9109406,2418113818.7602234,2737010723.6962843
2026-03-12 18:15:00,2401542785.4323277,2398376561.522226,2418623547.8480725,2737958290.1177616
2026-03-12 18:30:00,2402949610.880085,2399950528.1305494,2419128700.3457856,2738899308.4938035
2026-03-12 18:45:00,2404384565.480605,2401554696.1290174,2419650802.9402657,2739835653.851511
2026-03-12 19:00:00,2405829435.4211016,2403170416.9697285,2420173987.075229,2740741444.9146647
2026-03-12 19:15:00,2407403631.4613075,2404890139.6144943,2420963113.76209,2741762283.5720935
2026-03-12 19:30:00,2408967564.560883,2406598153.383193,2421749777.8662114,2742760857.308955
2026-03-12 19:45:00,2410525660.7178664,2408298457.9082856,2422540705.491163,2743735189.684411
2026-03-12 20:00:00,2412078984.695176,2409992791.486718,2423333327.89982,2744516044.1494284
2026-03-12 20:15:00,2413632868.595597,2411679571.7579947,2424170278.506528,2745339291.938086
2026-03-12 20:30:00,2415173517.471557,2413351963.7766786,2425000215.3846464,2746155654.0204363
2026-03-12 20:45:00,2416694014.186299,2415002418.179421,2425819632.057082,2746961694.10419
2026-03-12 21:00:00,2418200145.687568,2416637231.2076106,2426631567.9957404,2747761786.287821
2026-03-12 21:15:00,2419861782.330478,2418393627.176652,2427782008.4686155,2748904140.876357
2026-03-12 21:30:00,2421487777.1708097,2420112409.8257194,2428907442.842887,2750021708.2285843
2026-03-12 21:45:00,2423078242.5906134,2421793678.451571,2430008054.091561,2751114672.770135
2026-03-12 22:00:00,2424627173.2674246,2423431065.705318,2431079789.908611,2752181976.2913327
2026-03-12 22:15:00,2426342812.3530383,2425192284.3767447,2432549541.748602,2753651334.5267363
2026-03-12 22:30:00,2428003482.5822244,2426897073.827656,2433972202.9280024,2755073764.21964
2026-03-12 22:45:00,2429604559.5908704,2428540686.8379126,2435343811.851556,2756445317.4132934
2026-03-12 23:00:00,2431153285.3076806,2430130557.7333922,2436670572.526928,2757772946.1195436
2026-03-12 23:15:00,2432855715.1567974,2431837755.2528067,2438347282.324041,2759454562.2912936
2026-03-12 23:30:00,2434505336.6999397,2433491996.5761046,2439971981.635058,2761084184.3945436
2026-03-12 23:45:00,2436106468.83202,2435097612.6933026,2441548924.1056824,2762666064.7322936
2026-03-13 00:00:00,2437961890.455578,2436934630.161461,2443503630.2444143,2764621423.2320065
2026-03-13 00:15:00,2440134859.9601665,2439079172.2073107,2445829956.770675,2767008784.4114695
2026-03-13 00:30:00,2442343683.351848,2441259631.843242,2448191793.5268373,2769431648.749031
2026-03-13 00:45:00,2444458911.3930755,2443347332.9543447,2450455520.526713,2771756310.4325323
2026-03-13 01:00:00,2446466853.625435,2445328816.7294364,2452606197.649373,2773821180.697914
2026-03-13 01:15:00,2448453592.462586,2447291686.3527794,2454721703.2388687,2775811468.8221545
2026-03-13 01:30:00,2450403990.065841,2449218631.0966587,2456798621.4958572,2777763123.393506
2026-03-13 01:45:00,2452330854.4986544,2451122159.7282104,2458851375.09142,2779712659.5499277
2026-03-13 02:00:00,2454206975.730076,2452975361.5128026,2460851139.38698,2781891218.312202
2026-03-13 02:15:00,2456047200.0682993,2454791137.585584,2462823254.2753835,2784057399.5064735
2026-03-13 02:30:00,2457875104.163491,2456594665.478841,2464782660.161248,2786210863.6982846
2026-03-13 02:45:00,2459697826.8805556,2458393218.095601,2466735772.8167977,2788358011.7800045
2026-03-13 03:00:00,2461545457.5841823,2460216697.435435,2468713692.3814373,2790565523.00732
2026-03-13 03:15:00,2463340907.336626,2461991046.914259,2470622971.3420615,2792703427.083106
2026-03-13 03:30:00,2465095544.18245,2463724841.5937853,2472490044.989849,2794794504.436959
2026-03-13 03:45:00,2466883021.084788,2465491377.6417317,2474390491.084763,2796923557.9495707
2026-03-13 04:00:00,2468621922.8094997,2467209621.924014,2476240833.085421,2799070962.810714
2026-03-13 04:15:00,2470399855.8017707,2468965045.540046,2478140196.942526,2801276189.047673
2026-03-13 04:30:00,2472178879.831995,2470721647.587873,2480040180.3758426,2803482025.15907
2026-03-13 04:45:00,2474016656.020291,2472536720.494845,2482000433.4847116,2805748162.1736054
2026-03-13 05:00:00,2475837537.646126,2474334773.2107086,2483944469.7573733,2807859855.1037016
2026-03-13 05:15:00,2477757568.720075,2476224654.665303,2486027148.3571267,2810112624.7859216
2026-03-13 05:30:00,2479689531.0416446,2478126121.207852,2488123625.624869,2812379231.564043
2026-03-13 05:45:00,2481663214.074276,2480068733.3038626,2490264926.394438,2814690725.693447
2026-03-13 06:00:00,2483599222.986997,2481973811.5190077,2492367796.499435,2817038032.604843
2026-03-13 06:15:00,2485697763.0387225,2484022611.484114,2494734668.364133,2819673524.8239512
2026-03-13 06:30:00,2487890197.8838835,2486163029.7894044,2497207715.757378,2822415445.285473
2026-03-13 06:45:00,2490244235.359092,2488461437.3068824,2499861859.011007,2825338862.740499
2026-03-13 07:00:00,2492765778.907175,2490923976.520864,2502701712.0156856,2828550565.0350986
2026-03-13 07:15:00,2495557031.0913987,2493632041.5277557,2505941732.338988,2832272034.6425915
2026-03-13 07:30:00,2498383756.207232,2496375899.2412386,2509215500.5104437,2836027216.5993443
2026-03-13 07:45:00,2501127095.725719,2499038754.4423566,2512393027.105464,2839685892.428383
2026-03-13 08:00:00,2503826212.109188,2501658749.358973,2515518978.4240704,2842424984.2487345
2026-03-13 08:15:00,2506184383.6680017,2503981989.7867136,2518065592.2307205,2844707688.8800263
2026-03-13 08:30:00,2508442987.714758,2506206994.9451528,2520505451.5029683,2846913390.7447925
2026-03-13 08:45:00,2510581082.107885,2508313670.3278904,2522813041.3793693,2848950689.712242
2026-03-13 09:00:00,2512565122.7676325,2510268274.929834,2524955880.1292343,2850882140.927278
2026-03-13 09:15:00,2513522540.374073,2511340240.794851,2525295346.62248,2851210121.136634
2026-03-13 09:30:00,2514394716.3799405,2512316766.5034723,2525604589.4525814,2851509009.8459897
2026-03-13 09:45:00,2515170767.585161,2513185666.757557,2525879749.820892,2851775092.8053455
2026-03-13 10:00:00,2515866988.389845,2513965185.4671717,2526126605.1466146,2852013576.7963767
2026-03-13 10:15:00,2516396373.9295826,2514590723.42557,2526137279.228958,2852014452.537408
2026-03-13 10:30:00,2516910229.4778533,2515197910.676541,2526147640.1776867,2852015328.278439
2026-03-13 10:45:00,2517428486.033478,2515810298.2908545,2526158089.864606,2852016204.01947
2026-03-13 11:00:00,2517946641.4165196,2516422566.3565855,2526168537.5115666,2852017320.7761273
2026-03-13 11:15:00,2518444663.455575,2517011044.254381,2526178579.206805,2852018437.5327845
2026-03-13 11:30:00,2518917088.8311706,2517569276.3607817,2526188104.7925677,2852019554.2894416
2026-03-13 11:45:00,2519330227.073219,2518057452.997785,2526196434.962706,2852020671.0460987
2026-03-13 12:00:00,2519704059.766832,2518499185.0104523,2526203972.609005,2852021976.8451943
2026-03-13 12:15:00,2520136926.662535,2519010673.6210604,2526212700.571032,2852023282.64429
2026-03-13 12:30:00,2520550469.594915,2519499328.452394,2526221038.9010043,2852024588.4433856
2026-03-13 12:45:00,2520935785.376681,2519954629.229185,2526228808.082582,2852025894.242481
2026-03-13 13:00:00,2521310376.864665,2520397257.856222,2526236361.0285687,2852027206.603751
2026-03-13 13:15:00,2521674092.2999935,2520827035.0106306,2526243694.6790276,2852028518.965021
2026-03-13 13:30:00,2522032850.278763,2521250954.284492,2526250928.3715243,2852029831.326291
2026-03-13 13:45:00,2522376735.8878536,2521657299.9167128,2526257862.190136,2852031143.687561
2026-03-13 14:00:00,2522671299.8628073,2522005365.6149216,2526263801.529026,2852032365.6946206
2026-03-13 14:15:00,2522965610.906304,2522353132.4416738,2526269735.76802,2852033587.70168
2026-03-13 14:30:00,2523273479.075902,2522716918.778493,2526275943.36144,2852034809.7087398
2026-03-13 14:45:00,2523609776.7412796,2523114298.2670197,2526282724.1831717,2852036031.7157993
2026-03-13 15:00:00,2523976122.663762,2523547183.6845756,2526290110.872549,2852037622.2227817
2026-03-13 15:15:00,2524376867.264412,2524020715.6202116,2526298191.1477833,2852039212.729764
2026-03-13 15:30:00,2524822481.905554,2524547267.3522263,2526307176.144569,2852040803.2367463
2026-03-13 15:45:00,2525325309.6422944,2525141423.807695,2526317314.7378316,2852042393.7437286
2026-03-13 16:00:00,2525899160.532192,2525819503.368141,2526328885.381893,2852045072.486053
2026-03-13 16:15:00,2526830485.847984,2526835009.854115,2526806080.286004,2852940491.4285
2026-03-13 16:30:00,2527825492.149711,2527922056.618852,2527304557.8121476,2853881573.393551
2026-03-13 16:45:00,2528905009.3064623,2529102652.0943074,2527838789.8607726,2854863885.5075
2026-03-13 17:00:00,2530081612.88196,2530391907.74071,2528407671.64735,2855914085.5130424
2026-03-13 17:15:00,2532214496.222989,2532504734.1241274,2530648755.8413415,2859221226.9623566
2026-03-13 17:30:00,2534499080.5933766,2534767533.134655,2533050865.2404313,2862726417.7730017
2026-03-13 17:45:00,2536903934.7081685,2537149099.3033595,2535581350.354661,2866415394.2872477
2026-03-13 18:00:00,2539396154.320928,2539616544.437076,2538207220.335343,2869579524.7397904
2026-03-13 18:15:00,2542038793.667119,2542227312.1354375,2541021796.9986134,2872849286.620931
2026-03-13 18:30:00,2544737504.995491,2544893137.259947,2543897918.848441,2876231816.425014
2026-03-13 18:45:00,2547487253.1428237,2547609092.0709634,2546829971.205848,2879714272.148835
2026-03-13 19:00:00,2550285771.773034,2550373098.555224,2549814671.793547,2882705874.957195
2026-03-13 19:15:00,2553194162.2160106,2553242165.93736,2552935197.536726,2885746252.3373685
2026-03-13 19:30:00,2556125877.667773,2556134798.8588624,2556077750.7033587,2888781376.2505603
2026-03-13 19:45:00,2559036634.315986,2559006720.8856354,2559198007.677879,2891794176.45076
2026-03-13 20:00:00,2561991168.9642806,2561922574.3798537,2562361214.7452745,2894787567.2789373
2026-03-13 20:15:00,2564778673.3899884,2564679536.7564564,2565313483.729419,2897713506.260284
2026-03-13 20:30:00,2567543604.284839,2567414062.8303022,2568242438.8811193,2900636486.4555554
2026-03-13 20:45:00,2570322702.0861654,2570162659.6336646,2571186079.7831426,2903563194.1886973
2026-03-13 21:00:00,2573067477.914855,2572877332.0740156,2574093253.7361345,2906434087.1441517
2026-03-13 21:15:00,2575888999.5520005,2575670994.877544,2577065064.844812,2909133820.279646
2026-03-13 21:30:00,2578657911.7552166,2578412440.4850235,2579982150.522003,2911809083.549779
2026-03-13 21:45:00,2581323936.556199,2581051905.8094254,2582791455.180076,2914408974.772237
2026-03-13 22:00:00,2583909149.975617,2583611280.144089,2585516062.173748,2917289906.5009093
2026-03-13 22:15:00,2586210349.331664,2585917817.4748826,2587788464.868216,2919714891.097274
2026-03-13 22:30:00,2588457952.3447533,2588170599.3957577,2590008129.3349576,2922087155.12427
2026-03-13 22:45:00,2590589169.6776342,2590306771.2383904,2592112618.676906,2924344268.9373713
2026-03-13 23:00:00,2592584545.709518,2592306844.479749,2594082654.770323,2926857834.59313
2026-03-13 23:15:00,2594616406.3460026,2594318040.306593,2596225995.4264975,2929555260.1518583
2026-03-13 23:30:00,2596571509.706397,2596253439.9608293,2598287393.9615717,2932089886.6514454
2026-03-13 23:45:00,2598436624.6939945,2598099817.7695856,2600253590.018991,2934521333.5184183
2026-03-14 00:00:00,2599775730.3519244,2599492138.958918,2601305614.9541016,2936504615.054642
2026-03-14 00:15:00,2602298875.3789716,2601944276.589431,2604211822.109538,2940751329.470888
2026-03-14 00:30:00,2604778026.262271,2604353248.6865063,2607069565.034381,2944981010.975002
2026-03-14 00:45:00,2607191641.28448,2606699337.168884,2609847464.07957,2949080890.6927233
2026-03-14 01:00:00,2609485129.8088417,2608928207.9569726,2612489544.5647206,2952498208.8002677
2026-03-14 01:15:00,2611597288.4634304,2610987824.1081505,2614885153.171989,2955752562.6785955
2026-03-14 01:30:00,2613670209.759882,2613009811.9664335,2617232844.03025,2958909536.8866496
2026-03-14 01:45:00,2615685813.6189485,2614974798.401947,2619521512.65364,2962109237.3592224
