hour,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内,net_load_da,net_load_id,price_spread,load_dev,wind_dev,solar_dev,renewable_ratio_da,renewable_ratio_id,renewable_dev,net_load_da_mwh,net_load_id_mwh,week_start,week_end,hour_index_in_week,q_lt_hourly,spot_need,q_base,signal_spread,signal_load_dev,signal_renewable_dev,signal_composite,bandwidth_mwh,bandwidth_multiplier,delta_q_target,delta_q_after_smoothing,smoothing_mode,lower_band,upper_band,q_spot_raw,q_spot_band_clipped,clipped_by_bound,q_spot,clipped_non_negative,delta_q,a_t_raw,a_t,soft_clipped,hedge_error_abs,strategy
2026-03-02 10:00:00,30280.5,7398.5,2173.5,5225.0,6912.25,10301.235,6747.5,16456.0,476.02475,30234.75,8113.23,2262.2,5851.03,6996.2275,9955.5975,6482.0625,23238.425,478.22,22882.0,22121.52,2.1952500000000157,-760.4799999999996,626.03,88.69999999999999,0.24430595659353474,0.2681727651680479,714.73,5720.5,5530.38,2026-03-02,2026-03-08 23:00:00,10,22883.110631158826,-1.1106311588264361,-1.1106311588264361,0.27440625000000196,-1.0,-1.0,-0.4265171874999991,1.1106311588264361,0.88,1.3776308494427243,1.3776308494427243,hpso_unbounded,-2.2212623176528723,0.0,0.26699969061628814,0.26699969061628814,0,0.26699969061628814,0,1.3776308494427243,1.2404035655711452,1.2404035655711452,0,761.8576308494423,hpso
2026-03-02 11:00:00,31849.5,7957.5,2892.0,5065.5,6977.75,10867.7175,6971.0,17894.0,465.68125000000003,31274.0,8822.385,3217.925,5604.46,7202.26,11589.465,7327.385,24071.65,247.17525,23892.0,22451.615,-218.50600000000003,-1440.3849999999993,538.9599999999998,325.92499999999995,0.2498531751297986,0.28210560287423503,864.8849999999998,5973.0,5612.90375,2026-03-02,2026-03-08 23:00:00,11,23893.159653860967,-1.1596538609665004,-1.1596538609665004,-1.0,-1.0,-1.0,-1.0,1.1596538609665004,0.88,-3.4562920155048276,-3.4562920155048276,hpso_unbounded,-2.3193077219330007,0.0,-4.6159458764713275,-4.6159458764713275,0,-4.6159458764713275,0,-3.456292015504827,-2.9804514362796324,-2.9804514362796324,0,1436.9287079844935,hpso
2026-03-02 12:00:00,32194.0,8251.75,3345.0,4906.75,6983.0,10996.7325,6893.75,18228.0,465.381,31697.5,9573.4225,3823.4325,5749.99,7138.6125,12551.49,7738.1325,24559.05,392.936,23942.25,22124.0775,-72.445,-1818.1724999999997,843.2399999999998,478.4325,0.2563436954872672,0.3019021965827786,1321.6724999999997,5985.5625,5531.019375,2026-03-02,2026-03-08 23:00:00,12,23943.41209286174,-1.1620928617412574,-1.1620928617412574,-1.0,-1.0,-1.0,-1.0,1.1620928617412574,0.88,-1.5440579695787937,-1.5440579695787937,hpso_unbounded,-2.3241857234825147,0.0,-2.706150831320051,-2.706150831320051,0,-2.706150831320051,0,-1.5440579695787937,-1.328687250746216,-1.328687250746216,0,1816.6284420304219,hpso
2026-03-02 13:00:00,31250.0,8275.5,3471.75,4803.75,6990.75,10989.645,6811.25,17268.5,457.12275,30606.5,9608.7575,3963.7425000000003,5645.015,6915.3225,11614.015,7063.745,23691.125,374.55975,22974.5,20997.7425,-82.56300000000002,-1976.7575000000006,841.2650000000003,491.99250000000006,0.26485753540284385,0.3139185304701159,1333.2575000000004,5743.625,5249.435625,2026-03-02,2026-03-08 23:00:00,13,22975.615120861745,-1.1151208617447992,-1.1151208617447992,-1.0,-1.0,-1.0,-1.0,1.1151208617447992,0.88,-7.922940929139441,-7.922940929139441,hpso_unbounded,-2.2302417234895984,0.0,-9.038061790884239,-9.038061790884239,0,-9.038061790884239,0,-7.92294092913944,-7.105006462476749,-7.105006462476749,0,1968.8345590708602,hpso
2026-03-02 14:00:00,29455.25,8017.5,3225.0,4792.5,7025.5,10655.0825,6534.0,15404.25,449.57,28764.5,8350.06,3436.8925,4913.1675,6356.545,11659.8275,7384.415,22407.825,91.86725,21437.75,20414.440000000002,-357.70275,-1023.3099999999995,120.66750000000002,211.89249999999993,0.2721950547110154,0.2902297832107146,332.55999999999995,5359.4375,5103.610000000001,2026-03-02,2026-03-08 23:00:00,14,21438.79053112163,-1.04053112163092,-1.04053112163092,-1.0,-1.0,-1.0,-1.0,1.04053112163092,0.88,-2.8076055546896583,-2.8076055546896583,hpso_unbounded,-2.08106224326184,0.0,-3.8481366763205784,-3.8481366763205784,0,-3.8481366763205784,0,-2.8076055546896583,-2.6982427496152543,-2.6982427496152543,0,1020.502394445308,hpso
2026-03-02 15:00:00,29430.0,7559.5,2675.25,4884.25,7067.25,10485.369999999999,6617.25,15295.5,405.23425000000003,28871.25,8349.75,2787.67,5562.08,6169.7875,11211.1375,7246.6575,22701.475,272.299,21870.5,20521.5,-132.93525,-1349.0,677.8299999999997,112.41999999999996,0.25692256383555645,0.28918259168836,790.2499999999997,5467.625,5130.375,2026-03-02,2026-03-08 23:00:00,15,21871.56153565069,-1.0615356506896205,-1.0615356506896205,-1.0,-1.0,-1.0,-1.0,1.0615356506896205,0.88,1.1249964656136273,1.1249964656136273,hpso_unbounded,-2.123071301379241,0.0,0.06346081492400679,0.06346081492400679,0,0.06346081492400679,0,1.1249964656136273,1.0597820853993738,1.0597820853993738,0,1350.1249964656135,hpso
2026-03-02 16:00:00,30308.25,6918.0,1869.75,5048.25,7566.75,10474.0075,7002.75,15174.75,331.23325,29525.0,6875.3125,1720.6375,5154.675,7274.475,10274.4225,7009.41,22250.35,334.7515,23390.25,22649.6875,3.5182499999999948,-740.5625,106.42500000000018,-149.11249999999995,0.22838357147671076,0.23315802564398938,-42.68749999999977,5847.5625,5662.421875,2026-03-02,2026-03-08 23:00:00,16,23391.385300256214,-1.135300256213668,-1.135300256213668,0.43978124999999935,-1.0,0.42687499999999773,-0.06672343750000072,1.135300256213668,0.88,-41.28588452781122,-41.28588452781122,hpso_unbounded,-2.270600512427336,0.0,-42.42118478402489,-42.42118478402489,0,-42.42118478402489,0,-41.28588452781122,-36.36560839464926,-36.36560839464926,0,699.2766154721887,hpso
2026-03-02 17:00:00,31619.25,6204.0,906.5,5297.5,8231.0,10344.715,7316.0,15157.25,403.96375,30538.5,6105.4325,652.6975,5452.735000000001,8355.0475,10411.6275,7525.1675,22183.525,359.984,25415.25,24433.0675,-43.979749999999996,-982.1824999999999,155.23500000000013,-253.8025,0.19623335917162169,0.19988790314356547,-98.56749999999988,6353.8125,6108.266875,2026-03-02,2026-03-08 23:00:00,17,25416.483588347142,-1.2335883471423585,-1.2335883471423585,-1.0,-1.0,0.9856749999999989,-0.6028650000000002,1.2335883471423585,0.88,-0.19152477527789913,-0.19152477527789913,hpso_unbounded,-2.467176694284717,0.0,-1.4251131224202576,-1.4251131224202576,0,-1.4251131224202576,0,-0.19152477527789902,-0.15525825590163156,-0.15525825590163156,0,981.9909752247211,hpso
2026-03-02 18:00:00,31851.0,5819.5,221.0,5598.5,8241.5,10689.3625,7982.0,15368.0,449.27799999999996,30837.25,6157.3475,80.8775,6076.47,8379.2575,10951.060000000001,8193.227499999999,22457.725,210.85975,26031.5,24679.9025,-238.41825,-1351.5974999999999,477.97,-140.1225,0.18271173923930922,0.19968762633972875,337.8475,6507.875,6169.975625,2026-03-02,2026-03-08 23:00:00,18,26032.763499476052,-1.2634994760519476,-1.2634994760519476,-1.0,-1.0,-1.0,-1.0,1.2634994760519476,0.88,-1.7329582517385416,-1.7329582517385416,hpso_unbounded,-2.526998952103895,0.0,-2.996457727790489,-2.996457727790489,0,-2.996457727790489,0,-1.7329582517385416,-1.3715543888894282,-1.3715543888894282,0,1349.8645417482612,hpso
2026-03-02 19:00:00,31791.25,5896.5,4.75,5891.75,8239.0,11106.855,8459.5,15313.25,449.29525,30867.75,5536.2225,0.0,5536.2225,8300.3825,11514.1675,8871.2975,22567.525,217.16375,25894.75,25331.5275,-232.1315,-563.2224999999999,-355.5274999999999,-4.75,0.18548370276903847,0.17935755523481214,-360.2774999999999,6473.6875,6332.881875,2026-03-02,2026-03-08 23:00:00,19,25896.006861996328,-1.2568619963276433,-1.2568619963276433,-1.0,-1.0,1.0,-0.6000000000000001,1.2568619963276433,0.88,-11.239123237106597,-11.239123237106597,hpso_unbounded,-2.5137239926552866,0.0,-12.49598523343424,-12.49598523343424,0,-12.49598523343424,0,-11.239123237106597,-8.942209462888988,-8.942209462888988,0,551.9833767628933,hpso
2026-03-02 20:00:00,31209.0,6073.5,0.0,6073.5,8210.75,10917.94,8345.25,14787.5,402.889,30882.25,6150.135,0.0,6150.135,8370.575,10525.435,8257.3525,22511.725,264.29150000000004,25135.5,24732.115,-138.59749999999997,-403.3849999999993,76.63499999999976,0.0,0.19462601076233682,0.19914388324336046,76.63499999999976,6283.875,6183.02875,2026-03-02,2026-03-08 23:00:00,20,25136.720010029396,-1.2200100293957803,-1.2200100293957803,-1.0,-1.0,-0.7663499999999976,-0.9532699999999996,1.2200100293957803,0.88,-23.007273967283282,-23.007273967283282,hpso_unbounded,-2.4400200587915606,0.0,-24.227283996679063,-24.227283996679063,0,-24.227283996679063,0,-23.007273967283282,-18.85826625431745,-18.85826625431745,0,380.37772603271515,hpso
2026-03-02 21:00:00,29767.0,6106.25,0.0,6106.25,7916.75,10643.125,8074.75,13933.5,109.87849999999999,30060.5,6163.795,0.0,6163.795,7831.775,10718.015,8397.9125,22228.8,252.76425,23660.75,23896.705,142.88575,235.95499999999993,57.544999999999845,0.0,0.20523323166863605,0.20506051815623863,57.544999999999845,5915.1875,5974.17625,2026-03-02,2026-03-08 23:00:00,21,23661.89842960367,-1.1484296036687738,-1.1484296036687738,1.0,1.0,-0.5754499999999985,0.6849100000000004,1.1484296036687738,0.88,-0.6424160544412628,-0.6424160544412628,hpso_unbounded,-2.2968592073375476,0.0,-1.7908456581100367,-1.7908456581100367,0,-1.7908456581100367,0,-0.6424160544412629,-0.5593865330439065,-0.5593865330439065,0,236.59741605444302,hpso
2026-03-02 22:00:00,27270.75,6060.0,0.0,6060.0,7046.5,8963.5925,6381.5,13177.75,170.45999999999998,27342.0,6101.785,0.0,6101.785,6601.225,9084.2575,6925.465,20740.75,402.63925,21210.75,21240.215,232.17925000000002,29.464999999999236,41.78500000000008,0.0,0.2223906017260083,0.2233993966267496,41.78500000000008,5302.6875,5310.05375,2026-03-02,2026-03-08 23:00:00,22,21211.77951314798,-1.029513147979742,-1.029513147979742,1.0,0.2455416666666603,-0.41785000000000083,0.452369583333331,1.029513147979742,0.88,-3.7015535184293786,-3.7015535184293786,hpso_unbounded,-2.059026295959484,0.0,-4.73106666640912,-4.73106666640912,0,-4.73106666640912,0,-3.701553518429378,-3.5954407437079325,-3.5954407437079325,0,33.166553518429524,hpso
2026-03-02 23:00:00,24143.0,5986.75,0.0,5986.75,6210.25,6945.1625,4453.25,11722.5,55.38775,24339.75,6076.7925000000005,0.0,6076.7925000000005,5599.05,6454.995,4522.1025,18744.75,458.831,18156.25,18262.9575,403.44325000000003,106.70749999999953,90.04250000000025,0.0,0.24823642881036043,0.25000025254244995,90.04250000000025,4539.0625,4565.739375,2026-03-02,2026-03-08 23:00:00,23,18157.131255876997,-0.8812558769968746,-0.8812558769968746,1.0,0.8892291666666627,-0.9004250000000025,0.5811452083333315,0.8812558769968746,0.88,6.16961593434526,6.16961593434526,hpso_unbounded,-1.7625117539937492,0.0,5.2883600573483855,5.2883600573483855,0,5.2883600573483855,0,6.16961593434526,7.000935931763597,7.000935931763597,0,100.53788406565518,hpso
2026-03-03 00:00:00,23317.25,5019.5,0.0,5019.5,6601.25,6983.0325,5021.25,16716.0,371.87649999999996,24122.5,5205.9875,0.0,5205.9875,6399.5575,6775.44,4728.7225,17722.85,391.01750000000004,18297.75,18916.5125,19.141000000000034,618.7624999999998,186.48749999999984,0.0,0.21419788790729655,0.21442518665228383,186.48749999999984,4574.4375,4729.128125,2026-03-02,2026-03-08 23:00:00,24,18298.63812390903,-0.8881239090296731,-0.8881239090296731,1.0,1.0,-1.0,0.6000000000000001,0.8881239090296731,0.88,-4.1197192945591565,-4.1197192945591565,hpso_unbounded,-1.7762478180593462,0.0,-5.00784320358883,-5.00784320358883,0,-5.00784320358883,0,-4.1197192945591565,-4.638676262032162,-4.638676262032162,0,622.8822192945598,hpso
2026-03-03 01:00:00,21044.25,5660.75,0.0,5660.75,6309.75,6463.2875,4521.5,14734.5,284.8665,21908.0,5885.745,0.0,5885.745,4924.6975,5871.8125,4082.025,16983.425,247.183,15383.5,16022.255000000001,-37.68349999999998,638.7550000000006,224.9949999999999,0.0,0.26928911572286035,0.2687193143248384,224.9949999999999,3845.875,4005.5637500000003,2026-03-02,2026-03-08 23:00:00,25,15384.246673998417,-0.7466739984174637,-0.7466739984174637,-1.0,1.0,-1.0,-0.30000000000000004,0.7466739984174637,0.88,-10.788223267905643,-10.788223267905643,hpso_unbounded,-1.4933479968349275,0.0,-11.534897266323107,-11.534897266323107,0,-11.534897266323107,0,-10.788223267905643,-14.44837143220564,-14.44837143220564,0,649.5432232679067,hpso
2026-03-03 02:00:00,19249.0,5590.25,0.0,5590.25,5716.75,5658.41,3716.5,13532.25,66.03375,20132.75,5399.7025,0.0,5399.7025,4504.225,5512.215,4076.6425,15628.474999999999,161.115,13658.75,14733.0475,95.08125000000001,1074.2974999999997,-190.5474999999999,0.0,0.29054862407773796,0.26827890397050375,-190.5474999999999,3414.6875,3683.261875,2026-03-02,2026-03-08 23:00:00,26,13659.412959240479,-0.6629592404788127,-0.6629592404788127,1.0,1.0,1.0,1.0,0.6629592404788127,0.88,8.879174327181776,8.879174327181776,hpso_unbounded,-1.3259184809576254,0.0,8.216215086702963,8.216215086702963,0,8.216215086702963,0,8.879174327181776,13.39324318153997,13.39324318153997,0,1065.4183256728188,hpso
2026-03-03 03:00:00,18174.5,5532.75,0.0,5532.75,5597.0,5134.8175,3193.25,12577.5,51.10875,18994.0,5597.0775,0.0,5597.0775,4126.4675,4479.5125,3309.1225,14867.4,312.322,12641.75,13396.9225,261.21325,755.1724999999997,64.3275000000001,0.0,0.304459836941803,0.294682861374672,64.3275000000001,3160.4375,3349.230625,2026-03-02,2026-03-08 23:00:00,27,12642.363596777033,-0.6135967770333082,-0.6135967770333082,1.0,1.0,-0.643275000000001,0.6713449999999999,0.6135967770333082,0.88,-3.328215019489756,-3.328215019489756,hpso_unbounded,-1.2271935540666163,0.0,-3.9418117965230643,-3.9418117965230643,0,-3.9418117965230643,0,-3.328215019489756,-5.424107726871402,-5.424107726871402,0,758.5007150194904,hpso
2026-03-03 04:00:00,17613.25,5472.0,0.0,5472.0,5573.0,4889.435,2948.25,12040.25,251.64749999999998,18357.5,5585.7275,0.0,5585.7275,4055.7799999999997,3690.73,3091.87,14281.075,380.96625,12141.25,12771.7725,129.31875,630.5225,113.72749999999996,0.0,0.3106797116529405,0.3043132375372889,113.72749999999996,3035.3125,3192.943125,2026-03-02,2026-03-08 23:00:00,28,12141.83930384394,-0.5893038439407974,-0.5893038439407974,1.0,1.0,-1.0,0.6000000000000001,0.5893038439407974,0.88,-4.305414616545449,-4.305414616545449,hpso_unbounded,-1.1786076878815948,0.0,-4.894718460486247,-4.894718460486247,0,-4.894718460486247,0,-4.305414616545449,-7.305933366655554,-7.305933366655554,0,634.8279146165446,hpso
2026-03-03 05:00:00,17715.5,5397.0,0.0,5397.0,5547.25,4768.2525000000005,2827.25,12168.25,295.96250000000003,18342.5,5826.415,0.0,5826.415,4081.81,3605.4424999999997,2808.205,14260.425,224.7785,12318.5,12516.085,-71.18400000000003,197.58500000000004,429.4150000000002,0.0,0.3046791978119713,0.3177243384423394,429.4150000000002,3079.625,3129.02125,2026-03-02,2026-03-08 23:00:00,29,12319.097907085483,-0.5979070854828024,-0.5979070854828024,-1.0,1.0,-1.0,-0.30000000000000004,0.5979070854828024,0.88,0.782425611854777,0.782425611854777,hpso_unbounded,-1.1958141709656047,0.0,0.18451852637197463,0.18451852637197463,0,0.18451852637197463,0,0.782425611854777,1.3086073586550295,1.3086073586550295,0,196.80257438814434,hpso
2026-03-03 06:00:00,18159.75,5287.0,0.0,5287.0,5620.25,4864.075,2923.75,12539.5,127.37750000000001,18471.25,4742.31,0.0,4742.31,4009.8224999999998,4965.3775,3326.7975,14461.475,80.01,12872.75,13728.94,-47.367500000000014,856.19,-544.6899999999998,0.0,0.29125537911104177,0.25675020387952296,-544.6899999999998,3218.1875,3432.235,2026-03-02,2026-03-08 23:00:00,30,12873.374808899998,-0.6248088999982429,-0.6248088999982429,-1.0,1.0,1.0,0.09999999999999998,0.6248088999982429,0.88,3.378815250523843,3.378815250523843,hpso_unbounded,-1.2496177999964857,0.0,2.7540063505256,2.7540063505256,0,2.7540063505256,0,3.378815250523843,5.407757876901794,5.407757876901794,0,852.8111847494766,hpso
2026-03-03 07:00:00,21169.25,5236.75,120.25,5116.5,6404.5,5482.03,3476.75,14764.75,290.321,21762.75,5430.2525000000005,37.705,5392.547500000001,5151.0925,5657.34,3683.4925000000003,16611.75,303.381,15932.5,16332.4975,13.059999999999993,399.9974999999995,276.0475000000001,-82.545,0.24822489684969656,0.2504264777233181,193.5025000000001,3983.125,4083.124375,2026-03-02,2026-03-08 23:00:00,31,15933.273320991959,-0.7733209919588262,-0.7733209919588262,1.0,1.0,-1.0,0.6000000000000001,0.7733209919588262,0.88,-8.08663363954056,-8.08663363954056,hpso_unbounded,-1.5466419839176524,0.0,-8.859954631499386,-8.859954631499386,0,-8.859954631499386,0,-8.08663363954056,-10.45702072441752,-10.45702072441752,0,408.08413363954,hpso
2026-03-03 08:00:00,26390.25,5579.75,730.75,4849.0,6740.5,7920.145,5553.75,19649.75,425.58025,26633.5,6044.785,484.37249999999995,5560.4125,6533.805,8025.5875,5677.4875,20099.675,432.40999999999997,20810.5,20588.715,6.829749999999976,-221.78499999999985,711.4125000000001,-246.3775,0.21159829005966063,0.22704711437579508,465.03500000000014,5202.625,5147.17875,2026-03-02,2026-03-08 23:00:00,32,20811.510086082108,-1.0100860821075912,-1.0100860821075912,0.853718749999997,-1.0,-1.0,-0.16582656250000133,1.0100860821075912,0.88,-12.43729432725051,-12.43729432725051,hpso_unbounded,-2.0201721642151824,0.0,-13.447380409358102,-13.447380409358102,0,-13.447380409358102,0,-12.43729432725051,-12.313103355804609,-12.313103355804609,0,209.34770567274936,hpso
