iteration,best_score,mean_score,upper_particles,lower_particles
244,-491803232.0,589138176.0,192,160
245,-491843200.0,698116096.0,192,160
246,-491875840.0,176103776.0,192,160
247,-491921504.0,264063504.0,192,160
248,-491966176.0,2433658112.0,192,160
249,-491966176.0,5188766208.0,192,160
250,-491966176.0,2019002496.0,192,160
251,-491966176.0,1458574464.0,192,160
252,-491966176.0,2725096960.0,192,160
253,-491986400.0,2570795776.0,192,160
254,-491986400.0,1451839616.0,192,160
255,-492008224.0,792628032.0,192,160
256,-492015296.0,1604673024.0,192,160
257,-492015296.0,1905609472.0,192,160
258,-492015296.0,1313080448.0,192,160
259,-492036544.0,999412544.0,192,160
260,-492036544.0,811984640.0,192,160
261,-492086784.0,787697664.0,192,160
262,-492230688.0,179969232.0,192,160
263,-492307936.0,-77723504.0,192,160
264,-492387232.0,-71958400.0,192,160
265,-492473824.0,370171584.0,192,160
266,-492634688.0,117694952.0,192,160
267,-492761856.0,32667380.0,192,160
268,-492788864.0,-251253744.0,192,160
269,-492940416.0,553237632.0,192,160
270,-492940416.0,1495176192.0,192,160
271,-492940416.0,334765408.0,192,160
272,-492963136.0,-191288624.0,192,160
273,-493415424.0,126616152.0,192,160
274,-493622208.0,114000728.0,192,160
275,-493701280.0,-120495752.0,192,160
276,-493701280.0,-181922000.0,192,160
277,-493701280.0,-208491760.0,192,160
278,-493701280.0,16164678.0,192,160
279,-493701280.0,-13053359.0,192,160
280,-493736704.0,26690830.0,192,160
281,-493736704.0,132526208.0,192,160
282,-493736704.0,-201350864.0,192,160
283,-493736704.0,-53766392.0,192,160
284,-493736704.0,-178700368.0,192,160
285,-493741792.0,66163232.0,192,160
286,-493741792.0,-169247440.0,192,160
287,-493797632.0,88441856.0,192,160
288,-493867872.0,16799646.0,192,160
289,-494063136.0,164707232.0,192,160
290,-494217376.0,281979072.0,192,160
291,-494217376.0,313185728.0,192,160
292,-494412800.0,-178051200.0,192,160
293,-494603296.0,-39554300.0,192,160
294,-494603296.0,192280480.0,192,160
295,-494626816.0,657417600.0,192,160
296,-494626816.0,120213776.0,192,160
297,-494626816.0,153442416.0,192,160
298,-494626816.0,-9927902.0,192,160
299,-494626816.0,226749408.0,192,160
300,-494649632.0,8689492.0,192,160
301,-494649632.0,-36269896.0,192,160
302,-494649728.0,-164088336.0,192,160
303,-494652992.0,100264184.0,192,160
304,-494652992.0,564488064.0,192,160
305,-494655168.0,194930160.0,192,160
306,-494660864.0,132456040.0,192,160
307,-494679392.0,341004768.0,192,160
308,-494684448.0,435068352.0,192,160
309,-494684448.0,231809472.0,192,160
310,-494705088.0,362648064.0,192,160
311,-494705088.0,180802512.0,192,160
312,-494726144.0,171631776.0,192,160
313,-494742144.0,445999232.0,192,160
314,-494742144.0,-3737730.25,192,160
315,-494772256.0,195579600.0,192,160
316,-494772256.0,37652048.0,192,160
317,-494772256.0,-21548290.0,192,160
318,-494782336.0,412364832.0,192,160
319,-494784704.0,212065296.0,192,160
320,-494788096.0,-168524688.0,192,160
