iteration,best_score,mean_score,upper_particles,lower_particles
116,-109120504.0,-109120088.0,160,128
117,-109120504.0,-109120104.0,160,128
118,-109120504.0,-109120104.0,160,128
119,-109120504.0,-109120104.0,160,128
120,-109120504.0,-109120184.0,160,128
121,-109120504.0,-109120080.0,160,128
122,-109120504.0,-109120152.0,160,128
123,-109120504.0,-109120152.0,160,128
124,-109120504.0,-109120184.0,160,128
125,-109120504.0,-109120104.0,160,128
126,-109120504.0,-109120104.0,160,128
127,-109120504.0,-109120184.0,160,128
128,-109120504.0,-109120120.0,160,128
129,-109120504.0,-109120120.0,160,128
130,-109120504.0,-109120152.0,160,128
131,-109120504.0,-109120120.0,160,128
132,-109120504.0,-109120152.0,160,128
133,-109120504.0,-109120184.0,160,128
134,-109120504.0,-109120152.0,160,128
135,-109120504.0,-109120152.0,160,128
136,-109120504.0,-109120184.0,160,128
137,-109120504.0,-109120168.0,160,128
138,-109120504.0,-109120168.0,160,128
139,-109120504.0,-109120168.0,160,128
140,-109120504.0,-109120184.0,160,128
141,-109120504.0,-109120152.0,160,128
142,-109120504.0,-109120120.0,160,128
143,-109120504.0,-109120152.0,160,128
144,-109120504.0,-109120080.0,160,128
145,-109120504.0,-109120168.0,160,128
146,-109120504.0,-109120088.0,160,128
147,-109120504.0,-109120168.0,160,128
148,-109120504.0,-109120128.0,160,128
149,-109120504.0,-109120184.0,160,128
150,-109120504.0,-106143784.0,160,128
151,-109120504.0,-106144920.0,160,128
152,-109120504.0,-109120184.0,160,128
153,-109120504.0,-109120184.0,160,128
154,-109120504.0,-109120128.0,160,128
155,-109120504.0,-109120128.0,160,128
156,-109120504.0,-109119976.0,160,128
157,-109120504.0,-109120192.0,160,128
158,-109120504.0,-109120104.0,160,128
159,-109120504.0,-109120104.0,160,128
160,-109120504.0,-106145792.0,160,128
161,-109120504.0,-109120080.0,160,128
162,-109120504.0,-109120152.0,160,128
163,-109120504.0,-109120080.0,160,128
164,-109120504.0,-109120184.0,160,128
165,-109120504.0,-108221312.0,160,128
166,-109120504.0,-109120168.0,160,128
167,-109120504.0,-109120184.0,160,128
168,-109120504.0,-109120168.0,160,128
169,-109120504.0,-106146008.0,160,128
170,-109120504.0,-109120208.0,160,128
171,-109120504.0,-109120192.0,160,128
172,-109120504.0,-109120208.0,160,128
173,-109120504.0,-109120208.0,160,128
174,-109120504.0,-109120216.0,160,128
175,-109120504.0,-109120184.0,160,128
176,-109120504.0,-109120192.0,160,128
177,-109120504.0,-109120128.0,160,128
178,-109120504.0,-109120184.0,160,128
179,-109120504.0,-109120168.0,160,128
180,-109120504.0,-109120168.0,160,128
181,-109120504.0,-109120184.0,160,128
182,-109120504.0,-109120184.0,160,128
183,-109120504.0,-109120184.0,160,128
184,-109120504.0,-109120184.0,160,128
185,-109120504.0,-109120208.0,160,128
186,-109120504.0,-109120184.0,160,128
187,-109120504.0,-109120184.0,160,128
188,-109120504.0,-109120192.0,160,128
189,-109120504.0,-109120168.0,160,128
190,-109120504.0,-109120152.0,160,128
191,-109120504.0,-109120168.0,160,128
192,-109120504.0,-109120184.0,160,128
193,-109120504.0,-109120184.0,160,128
194,-109120504.0,-109120184.0,160,128
195,-109120504.0,-109120184.0,160,128
196,-109120504.0,-109120184.0,160,128
197,-109120504.0,-109120184.0,160,128
198,-109120504.0,-109120208.0,160,128
199,-109120504.0,-109120184.0,160,128
200,-109120504.0,-108219672.0,160,128
201,-109120504.0,-109120168.0,160,128
202,-109120504.0,-109120152.0,160,128
203,-109120504.0,-109120184.0,160,128
204,-109120504.0,-109120152.0,160,128
205,-109120504.0,-109120208.0,160,128
206,-109120504.0,-109120208.0,160,128
207,-109120504.0,-109120184.0,160,128
208,-109120504.0,-109120208.0,160,128
209,-109120504.0,-109120184.0,160,128
210,-109120504.0,-109120208.0,160,128
211,-109120504.0,-109120184.0,160,128
212,-109120504.0,-109120184.0,160,128
213,-109120504.0,-109120232.0,160,128
214,-109120504.0,-109120192.0,160,128
215,-109120504.0,-109120192.0,160,128
216,-109120504.0,-109120216.0,160,128
217,-109120504.0,-109120232.0,160,128
218,-109120504.0,-109120232.0,160,128
219,-109120504.0,-107960232.0,160,128
220,-109120504.0,-109120208.0,160,128
221,-109120504.0,-109120208.0,160,128
222,-109120504.0,-109120192.0,160,128
223,-109120504.0,-106144384.0,160,128
224,-109120504.0,-109120208.0,160,128
225,-109120504.0,-109120192.0,160,128
226,-109120504.0,-109120216.0,160,128
227,-109120504.0,-109120208.0,160,128
228,-109120504.0,-108163384.0,160,128
229,-109120504.0,-106144856.0,160,128
230,-109120504.0,-109120208.0,160,128
231,-109120504.0,-109120184.0,160,128
232,-109120504.0,-109120184.0,160,128
233,-109120504.0,-109120208.0,160,128
234,-109120504.0,-109120208.0,160,128
235,-109120504.0,-109120208.0,160,128
236,-109120504.0,-109120208.0,160,128
237,-109120504.0,-109120216.0,160,128
238,-109120504.0,-109120192.0,160,128
239,-109120504.0,-109120208.0,160,128
240,-109120504.0,-109120192.0,160,128
