datetime,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内
2025-11-28T17:00:00,26820,3194,2392,802,7654,8870.8,4865,18859,497.5523,26939,2180.84,1425.6,755.24,7642.85,8718.08,5682.29,19296.6,501.4406
2025-11-28T17:15:00,27276,2491,1645,846,7612,8768.84,5339,19687,518.6054,27674,1660.87,806.71,854.16,7695.49,8523.33,5881.95,19978.1,546.4088
2025-11-28T17:30:00,27603,1890,1001,889,7612,8907.97,5442,19943,518.6054,27969,1249.01,364.54,884.47,7658.68,8602.77,6251.12,20310,546.4088
2025-11-28T17:45:00,28065,1534,598,936,7612,8880.1,5520,20300,518.6054,28394,1162.55,139.82,1022.73,7591.99,8420.24,6247.06,20802.2,546.4088
2025-11-28T18:00:00,28493,1252,264,988,7612,9030.21,5677,20884,518.6054,28732,1139.08,62.32,1076.76,7619.1,9253.09,6735.7,21112.4,546.4088
2025-11-28T18:15:00,29006,1139,97,1042,7612,8844.11,5745,21332,521.9199,29303,1121.01,0,1121.01,7732.56,9603.51,6620.96,21570.8,529.4385
2025-11-28T18:30:00,29006,1169,70,1099,7612,8950.62,5779,21287,521.9199,29345,1169.33,0,1169.33,7626.33,10063.01,6822.08,21718.8,529.4385
2025-11-28T18:45:00,28646,1161,1,1160,7612,8723.49,5690,21265,521.9199,29038,1257.36,0,1257.36,7667.19,9681.65,6368.65,21370.3,529.4385
2025-11-28T19:00:00,28417,1217,0,1217,7612,8755.08,5591,21265,521.9199,29123,1339.86,0,1339.86,7641.59,9930.46,6614.16,21481.4,529.4385
2025-11-28T19:15:00,28387,1279,0,1279,7612,8804.81,5640,20840,512.1329,28874,1400.75,0,1400.75,7508.95,9877.4,6502.46,21364.9,515.8121
2025-11-28T19:30:00,28125,1342,0,1342,7612,8859.9,5441,20807,512.1329,28645,1450.23,0,1450.23,7607.99,9820.21,6569.62,21036.8,515.8121
2025-11-28T19:45:00,28092,1403,0,1403,7612,8738.91,5112,20692,512.1329,28552,1449.87,0,1449.87,7660.34,9824.97,6572.35,20891.2,515.8121
2025-11-28T20:00:00,28159,1470,0,1470,7612,8744.34,4876,20605,512.1329,28301,1469.99,0,1469.99,7670.62,9718.86,6681.78,20630.3,515.8121
2025-11-28T20:15:00,27930,1510,0,1510,7612,8559.74,4414,20579,515.4175,28062,1503.77,0,1503.77,7527.24,9413.43,6437.21,20534.9,517.73
2025-11-28T20:30:00,27701,1545,0,1545,7612,8561.23,4161,20358,515.4175,28013,1495.31,0,1495.31,7871.29,9086.5,6468.92,20141.2,517.73
2025-11-28T20:45:00,27538,1579,0,1579,7612,8501.84,4105,20325,515.4175,27779,1501.42,0,1501.42,7611.36,8969.43,6539.96,20167.9,517.73
2025-11-28T21:00:00,27341,1610,0,1610,7612,8430.23,3892,20034,515.4175,27430,1493.74,0,1493.74,7919.52,8378.73,6042.58,19510.7,517.73
2025-11-28T21:15:00,27014,1631,0,1631,7612,8396.08,3408,19662,505.9263,27110,1483.89,0,1483.89,7864.12,8330.73,6033.04,19245.5,505.082
2025-11-28T21:30:00,26818,1650,0,1650,7532,8376.36,3076,19305,505.9263,26952,1558.74,0,1558.74,7884.59,8226.01,5940.99,19067.8,505.082
2025-11-28T21:45:00,26425,1671,0,1671,7453,8380.71,2552,18745,505.9263,26538,1536.45,0,1536.45,7874.69,8108.12,5890.95,18663,505.082
2025-11-28T22:00:00,25967,1689,0,1689,7367,8134.5,2303,18160,505.9263,25761,1511.21,0,1511.21,7694.28,7857.18,5708.92,18067,505.082
2025-11-28T22:15:00,25345,1704,0,1704,7380,8146.35,2311,17210,483.9314,25067,1494.76,0,1494.76,7550.47,7531.01,5591.84,17516.7,492.3356
2025-11-28T22:30:00,24593,1716,0,1716,7431,7882.52,2311,16522,483.9314,24531,1458.08,0,1458.08,7359.16,7419.1,5488.82,17171.4,492.3356
2025-11-28T22:45:00,23644,1726,0,1726,7487,7551.46,2235,15825,483.9314,24133,1506.17,0,1506.17,7658.94,7235.36,5308.22,16474.5,492.3356
2025-11-28T23:00:00,22990,1732,0,1732,6728,6952.28,2106,16021,483.9314,23313,1527.66,0,1527.66,6919.76,6898.28,4821.59,16392.9,492.3356
2025-11-28T23:15:00,22433,1728,0,1728,6832,6669.98,2066,15242,481.7977,23003,1566.4,0,1566.4,7126.72,6299.08,4180.28,15876.3,490.17
2025-11-28T23:30:00,21877,1721,0,1721,6832,6370.4,2043,14562,481.7977,22389,1573.48,0,1573.48,7079.1,6018.35,3909.38,15309.7,490.17
2025-11-28T23:45:00,21354,1712,0,1712,6832,5901.07,2011,14194,481.7977,21780,1583.44,0,1583.44,7013.08,5678.42,3570.98,14766.4,490.17
2025-11-29T00:00:00,21125,1704,0,1704,6832,5439.07,1989,13957,481.7977,21370,1541.83,0,1541.83,6900.31,5429.16,3357.48,14469.7,490.17
2025-11-29T00:15:00,24161,1624,0,1624,6416,5872.56,4501,17745,470.8254,25166,1627.42,0,1627.42,7069.74,7316.82,5286.03,18096,469.0649
2025-11-29T00:30:00,24254,1629,0,1629,6169,5746.57,4562,18085,470.8254,25117,1637.51,0,1637.51,6868.32,6821.81,4786.62,18248.7,469.0649
2025-11-29T00:45:00,23537,1631,0,1631,6016,5622.92,4628,17521,470.8254,24380,1568.52,0,1568.52,6742.43,6102.39,4115.86,17637.3,469.0649
2025-11-29T01:00:00,23032,1635,0,1635,5863,5623.31,4633,17169,470.8254,23801,1549.39,0,1549.39,6463.56,5665.83,3675.76,17337.4,469.0649
2025-11-29T01:15:00,22561,1628,0,1628,5720,5556.07,4566,16841,469.3668,23240,1522.58,0,1522.58,6200.9,5109.12,3157.17,17039.2,472.9724
2025-11-29T01:30:00,22033,1621,0,1621,5720,5530.84,4541,16313,469.3668,22812,1561.02,0,1561.02,6053.04,4996.95,3055.58,16759.4,472.9724
2025-11-29T01:45:00,21776,1610,0,1610,5719,5345.87,4453,16057,469.3668,22505,1580.5,0,1580.5,6176.69,5052.7,3110.49,16328.6,472.9724
2025-11-29T02:00:00,21474,1596,0,1596,5719,5080.94,4279,15755,469.3668,22023,1598,0,1598,6137.06,4889.5,2964.29,15886.1,472.9724
2025-11-29T02:15:00,21225,1581,0,1581,5718,4920.26,4018,15507,466.3077,21589,1524.62,0,1524.62,5859.81,4692.09,2777.52,15729.3,466.9147
2025-11-29T02:30:00,20929,1565,0,1565,5718,5150.73,3971,15211,466.3077,21383,1610.11,0,1610.11,6091.82,4639.98,2714.93,15291.5,466.9147
2025-11-29T02:45:00,20688,1547,0,1547,5718,5010.05,3831,14970,466.3077,21068,1626.71,0,1626.71,6070.84,4579.82,2649.93,14997.3,466.9147
2025-11-29T03:00:00,20523,1522,0,1522,5718,4930.93,3782,14805,466.3077,20883,1660.47,0,1660.47,6071.12,4781.71,2800.44,14811.6,466.9147
2025-11-29T03:15:00,20356,1497,0,1497,5718,4889.43,3718,14638,463.8761,20620,1747.14,0,1747.14,5906.2,4630.91,2667.03,14728.8,463.1608
2025-11-29T03:30:00,20099,1470,0,1470,5718,4889.79,3718,14381,463.8761,20366,1763.63,0,1763.63,5683.87,4663.8,2696.1,14681.7,463.1608
2025-11-29T03:45:00,19939,1444,0,1444,5718,4889,3717,14221,463.8761,20291,1762.57,0,1762.57,5912,4590.96,2629.34,14379.2,463.1608
2025-11-29T04:00:00,19853,1424,0,1424,5718,4890.18,3716,14135,463.8761,20257,1751.85,0,1751.85,5817.39,4824.99,2828.74,14439.6,463.1608
2025-11-29T04:15:00,19796,1409,0,1409,5718,4885.65,3716,14078,463.4205,20191,1805.42,0,1805.42,5705.33,4771.46,2792.7,14485.5,463.6651
2025-11-29T04:30:00,19711,1394,0,1394,5718,4887.11,3715,13993,463.4205,20105,1819.23,0,1819.23,5762.14,4571.79,2605.47,14342.5,463.6651
2025-11-29T04:45:00,19814,1382,0,1382,5718,4890.14,3715,14096,463.4205,20178,1828.14,0,1828.14,5654.64,4617.24,2646.65,14523.8,463.6651
2025-11-29T05:00:00,19906,1370,0,1370,5718,4887.8,3714,14188,463.4205,20092,1932.95,0,1932.95,5784.09,4422.13,2436.12,14307.4,463.6651
2025-11-29T05:15:00,20089,1354,0,1354,5715,4972.52,3799,14374,460.5278,20125,1932.59,0,1932.59,5688.8,4524.43,2556.88,14435.9,456.9438
2025-11-29T05:30:00,20181,1337,0,1337,5858,5033.19,4050,14323,460.5278,20360,1913.02,0,1913.02,6002.6,4397.97,2520.8,14356.9,456.9438
2025-11-29T05:45:00,20144,1323,0,1323,6001,5082.82,4100,14143,460.5278,20504,1855,0,1855,6091.15,4605.52,2819.11,14412.5,456.9438
2025-11-29T06:00:00,19979,1311,0,1311,6144,5160.68,4174,13835,460.5278,20313,1783.66,0,1783.66,6337.59,4513.85,2759.24,13975.7,456.9438
2025-11-29T06:15:00,19833,1330,26,1304,6290,5293.94,4025,13543,451.7164,20325,1827.39,27.25,1800.14,6333.18,4771.69,2866.8,13992.1,452.0754
2025-11-29T06:30:00,20676,1322,27,1295,6626,5376.81,3856,14050,451.7164,20468,1779.27,29.39,1749.88,6543,4791.44,2853.22,13925.1,452.0754
2025-11-29T06:45:00,21556,1356,70,1286,6960,5515.14,3703,14596,451.7164,21094,1807.65,26.73,1780.92,6600.65,4942.06,2982.97,14493,452.0754
2025-11-29T07:00:00,22464,1350,72,1278,7296,5550.13,3747,15168,451.7164,21981,1755.93,28.86,1727.07,7063.41,5155.5,3162.12,14917.5,452.0754
2025-11-29T07:15:00,23370,1446,180,1266,7630,5596.51,3766,15740,470.7319,23234,1764.16,114.29,1649.87,7364.77,5285.89,3225.27,15873.9,462.8573
2025-11-29T07:30:00,24511,1671,418,1253,7569,5641.99,3576,16942,470.7319,23912,1966.3,401.37,1564.93,7803.7,5768.29,3570.32,16108,462.8573
2025-11-29T07:45:00,25148,2023,791,1232,7508,5631.8,3272,17640,470.7319,24596,2352.27,887.7,1464.57,7620.56,6128.83,3639.09,16975.2,462.8573
2025-11-29T08:00:00,25606,2546,1350,1196,7447,5886.8,2834,18159,470.7319,25074,2833.19,1497.99,1335.2,7602.7,6203.6,3359.7,17471,462.8573
2025-11-29T08:15:00,25973,3205,2047,1158,7385,5975.05,2651,18588,474.1253,25682,3657.16,2380.51,1276.65,7608.28,6358.45,2901.4,18073.5,470.5224
2025-11-29T08:30:00,26192,4039,2920,1119,7253,5953.81,2299,18939,474.1253,25591,4520.87,3298.07,1222.8,7173.66,6368.32,2442,18417.7,470.5224
2025-11-29T08:45:00,26138,4954,3876,1078,6210,6112.17,1889,19928,474.1253,25400,5509.07,4372.01,1137.06,6177.94,6618.93,2085.54,19222.2,470.5224
2025-11-29T09:00:00,26101,5903,4873,1030,6054,6437.4,1901,20047,474.1253,25283,6515.1,5479.93,1035.17,5820.23,6752.36,1569.49,19463,470.5224
2025-11-29T09:15:00,25936,6898,5922,976,5899,7038.31,1761,20037,460.88,25289,7473.59,6543.33,930.26,5978.38,7381.57,1568.63,19310.9,334.6326
2025-11-29T09:30:00,25716,7852,6930,922,5871,7442.57,1761,19845,460.88,25067,8391.18,7537.86,853.32,5929.62,7685.96,1268,19137.6,334.6326
2025-11-29T09:45:00,25624,8780,7912,868,5843,8094.33,1566,19781,460.88,24821,9201.04,8429.55,771.49,5722.74,8194.09,1213.84,19098.4,334.6326
2025-11-29T10:00:00,25569,9631,8816,815,5815,8454.74,1126,19754,460.88,24637,9839.75,9134.52,705.23,5809.07,8405.75,896.52,18827.5,334.6326
2025-11-29T10:15:00,25551,10408,9638,770,5994,8762.83,1136,19557,109.93,24632,10112.98,9511.09,601.89,6202,8676.71,651.76,18430.3,0
2025-11-29T10:30:00,25753,11099,10372,727,6203,9303.13,844,19550,109.93,24877,10110.13,9666.63,443.5,6370.9,9285.78,667.01,18506.3,0
2025-11-29T10:45:00,25973,11678,10993,685,6390,9762.7,547,19583,109.93,25097,10738.88,10349.4,389.48,5981.68,9863.35,686.12,19115,0
2025-11-29T11:00:00,26229,12214,11566,648,5548,10180.37,538,20681,109.93,25532,11120.97,10756.2,364.77,6004.43,10334.45,753.94,19527.5,0
2025-11-29T11:15:00,26321,12650,12032,618,5566,10527.67,540,20755,0,25848,11528.18,11216.5,311.68,5686.24,10865.88,1007.22,20161.5,0
2025-11-29T11:30:00,26357,13030,12441,589,5565,10854,540,20792,0,25687,11648.14,11374.2,273.94,5737.83,11212.97,1015.94,19948.8,0
2025-11-29T11:45:00,25643,13330,12769,561,5550,11118.12,541,20093,0,25210,12188.94,11936.6,252.34,5309.19,10791.06,839.83,19900.8,0
2025-11-29T12:00:00,25166,13519,12985,534,5550,11266.48,517,19616,0,24807,11989.2,11766.9,222.3,5714.66,10480.36,627.04,19092.5,0
2025-11-29T12:15:00,26706,13665,13157,508,5551,11426.04,512,21155,106.5025,26409,13647.58,13422.4,225.18,5648.38,10308.63,734.46,20760.2,322.8124
2025-11-29T12:30:00,26687,13712,13232,480,5550,11500.37,512,21137,106.5025,26133,13835.71,13612,223.71,5403.97,10204.96,494.94,20728.8,322.8124
2025-11-29T12:45:00,26504,13712,13256,456,5550,11563.74,511,20954,106.5025,25992,13781.87,13566.9,214.97,5340.58,10187.54,504.91,20651.2,322.8124
2025-11-29T13:00:00,26138,13603,13170,433,5550,11554.04,521,20588,106.5025,25701,13675.01,13452.6,222.41,5472.1,10031.86,503.23,20229.2,322.8124
2025-11-29T13:15:00,26339,13390,12976,414,5550,11448.2,527,20789,0,25789,13600.97,13372.4,228.57,5716.21,9864.28,482.96,20072.5,0
2025-11-29T13:30:00,26064,13126,12728,398,5550,11308.55,526,20514,0,25718,12847.91,12629.1,218.81,6000.52,9861.28,563.44,19717.1,0
2025-11-29T13:45:00,25661,12766,12381,385,5550,11099.16,525,20111,0,25465,12263.67,12082.6,181.07,5894.68,9876.61,561.03,19570.2,0
2025-11-29T14:00:00,25020,12363,11988,375,5550,10868.68,535,19470,0,24589,11381.16,11211.3,169.86,5568.56,9965,646.88,19020.6,0
2025-11-29T14:15:00,24543,11884,11518,366,5550,10591.48,532,18993,0,23952,10823.98,10656.9,167.08,5391.71,10075.88,672.22,18559.8,0
2025-11-29T14:30:00,24543,11285,10921,364,5550,10224.58,540,18993,0,24114,10416.44,10264.9,151.54,5858.84,9883.18,667.61,18255.1,0
2025-11-29T14:45:00,24543,10697,10333,364,5550,9873.21,539,18993,0,23997,10080.28,9924.96,155.32,5735.11,9539.57,672.74,18261.4,0
2025-11-29T15:00:00,24543,10013,9642,371,6546,9487.4,600,17997,0,24155,10072.71,9898.72,173.99,5769.4,9024.49,607.34,18386,0
2025-11-29T15:15:00,25075,9310,8925,385,6547,9051.85,610,18528,463.1026,24379,9260.65,9058.4,202.25,5586.04,8667.42,630.71,18792.4,460.6925
2025-11-29T15:30:00,25258,8490,8088,402,6547,8533.95,911,18711,463.1026,24661,8308.89,8087.77,221.12,6294.83,8041.31,583.15,18365.8,460.6925
2025-11-29T15:45:00,25441,7570,7150,420,6547,7972.14,1261,18894,463.1026,25016,7226.66,6987.53,239.13,6863.03,7460.24,630.98,18152.8,460.6925
2025-11-29T16:00:00,25606,6645,6201,444,6641,7798.59,2084,18965,463.1026,25159,6093.53,5832.21,261.32,7065.33,7213.87,1096.08,18093.1,460.6925
2025-11-29T16:15:00,25734,5607,5130,477,7694,7818.18,2766,18040,464.4269,25154,4957.1,4671.86,285.24,6966.69,7102.17,1699.69,18187.6,465.1534
2025-11-29T16:30:00,25973,4683,4169,514,7716,8092.29,3511,18257,464.4269,25412,3629.43,3284.34,345.09,7159.11,7375.92,3014.46,18253.3,465.1534
2025-11-29T16:45:00,26266,3753,3201,552,7396,8516.57,4228,18870,464.4269,25786,2569.53,2143.01,426.52,6671.61,8028.98,4500.62,19114,465.1534
2025-11-29T17:00:00,26614,2969,2371,598,7365,8849.65,4846,19249,464.4269,26171,1970.85,1382.64,588.21,6977.75,8144.6,5099.19,19193.2,465.1534
2025-11-29T17:15:00,27091,2289,1639,650,7323,9077.74,5315,19768,472.924,26814,1604.58,776.27,828.31,7361.39,8455.32,5790.62,19452.7,474.2036
2025-11-29T17:30:00,27310,1712,1005,707,7323,8986.78,5419,19987,472.924,26930,1445.73,347.44,1098.29,7289.98,8124.14,5689.75,19639.8,474.2036
2025-11-29T17:45:00,27952,1367,598,769,7323,8727.02,5481,20629,472.924,27413,1412.62,119.44,1293.18,7241.49,8243.61,5700.85,20171.5,474.2036
2025-11-29T18:00:00,28483,1098,258,840,7323,8779.46,5548,21160,472.924,27734,1570.29,49.36,1520.93,7027.36,8843.33,6066.47,20706.5,474.2036
2025-11-29T18:15:00,29190,1004,95,909,7323,8699.87,5623,21867,474.0384,28058,1696.18,0,1696.18,7084.93,9127.5,6097.82,20973.4,467.8361
2025-11-29T18:30:00,29223,1053,70,983,7323,8731.2,5671,21900,474.0384,28184,1855.39,0,1855.39,7237.3,9616.81,6218.54,20946.4,467.8361
2025-11-29T18:45:00,28863,1063,0,1063,7323,8573.27,5582,21540,474.0384,27924,2066.36,0,2066.36,7373.55,9590.05,6205.11,20550.4,467.8361
2025-11-29T19:00:00,28648,1142,0,1142,7323,8622.83,5622,21325,474.0384,27798,2239.91,0,2239.91,7302.09,9744.48,6551.21,20496.2,467.8361
2025-11-29T19:15:00,28634,1225,0,1225,7323,8623.74,5614,21311,471.1062,27677,2415.52,0,2415.52,7192.84,9721.97,6600.7,20484.3,463.597
2025-11-29T19:30:00,28372,1307,0,1307,7323,8678.2,5415,21049,471.1062,27595,2525.07,0,2525.07,7432.02,9714.9,6716.37,20162.7,463.597
2025-11-29T19:45:00,28154,1382,0,1382,7323,8597.74,5086,20831,471.1062,27372,2680.24,0,2680.24,7337.06,9042.17,6171.14,20034.9,463.597
2025-11-29T20:00:00,28190,1485,0,1485,7323,8537.91,4765,20867,471.1062,27047,2714.91,0,2714.91,7162.55,8848.14,6141.33,19884,463.597
2025-11-29T20:15:00,27952,1554,0,1554,7323,8342.68,4322,20629,470.6864,27024,2818.27,0,2818.27,7306.08,8660.6,5994.89,19717.5,463.2561
2025-11-29T20:30:00,27952,1621,0,1621,7323,8393.18,4120,20629,470.6864,27091,2993.04,0,2993.04,7519.08,8573.48,6029.01,19572,463.2561
2025-11-29T20:45:00,27915,1688,0,1688,7323,8360.31,4080,20592,470.6864,26759,3041.74,0,3041.74,7274.82,8476.89,6003.24,19483.7,463.2561
2025-11-29T21:00:00,27640,1755,0,1755,7323,8346.82,3930,20317,470.6864,26423,3271,0,3271,7220.88,8357.35,5946.51,19202,463.2561
2025-11-29T21:15:00,27127,1812,0,1812,7323,8286.07,3449,19804,464.472,26153,3431.82,0,3431.82,7142.4,8119.6,5869.25,19010.9,244.187
2025-11-29T21:30:00,26522,1865,0,1865,7275,8265.19,3116,19247,464.472,25865,3469.14,0,3469.14,7293.45,8029.07,5786.62,18571.8,244.187
2025-11-29T21:45:00,26101,1914,0,1914,7195,8319.52,2592,18906,464.472,25229,3662.35,0,3662.35,6988.63,7900.09,5773.19,18240.5,244.187
2025-11-29T22:00:00,25514,1969,0,1969,7202,8073.83,2345,18312,464.472,24649,3236.62,0,3236.62,7234.49,8073.28,5949.12,17414.5,244.187
2025-11-29T22:15:00,24855,2017,0,2017,7212,7942.69,2337,17643,452.1435,24102,2430.74,0,2430.74,7362.2,7995.57,5923.79,16739.4,0
2025-11-29T22:30:00,24140,2061,0,2061,7268,7618.67,2337,16872,452.1435,23354,2080.63,0,2080.63,7472.25,7454.6,5409.96,15881.4,0
2025-11-29T22:45:00,23462,2102,0,2102,7324,7350.42,2265,16138,452.1435,22774,2289.69,0,2289.69,6655.1,7403.24,5305.46,16118.7,0
2025-11-29T23:00:00,22894,2137,0,2137,7380,7001.15,2127,15514,452.1435,22131,2035.94,0,2035.94,6647.36,6984.47,4910.55,15483.8,0
2025-11-29T23:15:00,22032,2164,0,2164,6669,6620.39,2094,15363,0,21790,2527.9,0,2527.9,6650.66,6183.65,4109.58,15115,0
2025-11-29T23:30:00,21391,2187,0,2187,6669,6326.27,2069,14722,0,21261,2400.32,0,2400.32,6821.79,5834.78,3776.83,14439.4,0
2025-11-29T23:45:00,20914,2200,0,2200,6669,5855.79,2037,14245,0,20751,2380.75,0,2380.75,6783.29,5422.8,3376.62,13968.1,0
2025-11-30T00:00:00,20896,2216,0,2216,6669,5382.13,2013,14227,0,20590,3238.52,0,3238.52,6983.45,4399.51,2329.28,13606.2,0
2025-11-30T00:15:00,24435,2235,0,2235,6400,5785.7,3556,18035,495.0326,24169,3254.6,0,3254.6,6793.6,7061.27,4972.53,17375.1,484.7855
2025-11-30T00:30:00,24254,2247,0,2247,6254,5659.8,3427,18000,495.0326,24043,3238.64,0,3238.64,6332.92,6887.28,4763.56,17710,484.7855
2025-11-30T00:45:00,23537,2257,0,2257,6105,5534.08,3301,17432,495.0326,23554,3283.95,0,3283.95,6252.55,5810.02,3794.47,17301.8,484.7855
2025-11-30T01:00:00,23032,2262,0,2262,5963,5521.96,3292,17069,495.0326,22815,3308.69,0,3308.69,5839.72,5114.43,3134.21,16974.9,484.7855
2025-11-30T01:15:00,22561,2265,0,2265,5820,5523.95,3224,16741,491.9787,22382,3412.44,0,3412.44,5825.2,4777.01,2797.21,16556.3,476.4457
2025-11-30T01:30:00,22033,2267,0,2267,5817,5504.41,3204,16216,491.9787,21825,3441.92,0,3441.92,5726.11,4878.16,2865.73,16098.5,476.4457
2025-11-30T01:45:00,21776,2269,0,2269,5822,5419.73,3115,15954,491.9787,21457,3492.84,0,3492.84,5718.81,4758.02,2760.83,15738.6,476.4457
2025-11-30T02:00:00,21474,2263,0,2263,5828,5256.5,2952,15646,491.9787,21145,3507.19,0,3507.19,5841.41,4435.26,2468.8,15231.7,476.4457
2025-11-30T02:15:00,21225,2261,0,2261,5824,5191.08,2886,15401,479.6871,20841,3573.86,0,3573.86,5872.08,4477.06,2503.72,14969.2,111.18
2025-11-30T02:30:00,20929,2257,0,2257,5826,5142.61,2840,15103,479.6871,20556,3567.92,0,3567.92,5867.42,4557.12,2590.79,14688.4,111.18
2025-11-30T02:45:00,20688,2258,0,2258,5826,5021.76,2699,14862,479.6871,20213,3608.03,0,3608.03,5779.98,4560.52,2590.31,14432.9,111.18
2025-11-30T03:00:00,20523,2257,0,2257,5826,4972.78,2650,14697,479.6871,20016,3721.38,0,3721.38,5809.95,4519.33,2558.62,14206,111.18
2025-11-30T03:15:00,20356,2256,0,2256,5826,4911.21,2586,14530,469.765,19755,3245.56,0,3245.56,6086.4,4590.7,2602.35,13668.7,0
2025-11-30T03:30:00,20099,2255,0,2255,5826,4911.83,2586,14273,469.765,19624,2783.7,0,2783.7,6040.7,4604.84,2630.28,13583.7,0
2025-11-30T03:45:00,19967,2254,0,2254,5828,4911.47,2585,14139,469.765,19455,2636.55,0,2636.55,5984.27,4624.72,2631.28,13471,0
2025-11-30T04:00:00,19967,2256,0,2256,5827,4913,2584,14140,469.765,19383,2926.27,0,2926.27,5572.28,4625.51,2633.4,13810.6,0
2025-11-30T04:15:00,19836,2256,0,2256,5825,4908.7,2583,14011,467.2465,19271,3725.15,0,3725.15,5333.68,4358.6,2378.67,13937.7,0
2025-11-30T04:30:00,19931,2253,0,2253,5827,4910.23,2583,14104,467.2465,19242,3797.65,0,3797.65,5196.25,4353.2,2343.05,14045.5,0
2025-11-30T04:45:00,19882,2249,0,2249,5825,4913.39,2583,14057,467.2465,19323,3715.84,0,3715.84,5315.96,4317.37,2303.31,14006.6,0
2025-11-30T05:00:00,19832,2242,0,2242,5826,4911.95,2583,14006,467.2465,19237,3581.58,0,3581.58,5353.25,4311.92,2307.23,13883.6,0
2025-11-30T05:15:00,19931,2227,0,2227,5823,4996.4,2668,14108,461.6709,19503,3551.39,0,3551.39,5371.29,4488.92,2459.91,14131.9,0
2025-11-30T05:30:00,20127,2197,0,2197,5964,5055.95,2728,14163,461.6709,19410,3456.35,0,3456.35,5354.73,4623.38,2598.48,14054.7,0
2025-11-30T05:45:00,20339,2176,0,2176,6104,5105.04,2777,14235,461.6709,19703,3121.52,0,3121.52,5808.71,4529.34,2561.01,13894.1,0
2025-11-30T06:00:00,20127,2155,0,2155,6251,5186.08,2855,13876,461.6709,19478,3368.36,0,3368.36,5130.57,4365.01,2436.84,14347.3,0
2025-11-30T06:15:00,19939,2158,26,2132,6398,5324.26,2961,13541,115.5212,19476,3136.41,23.87,3112.54,5311.43,4640.74,2666.33,14164.1,0
2025-11-30T06:30:00,20225,2131,27,2104,6737,5406.91,3042,13488,115.5212,19774,2759.22,24.5,2734.72,5826.08,4775.31,2773.39,13948.2,0
2025-11-30T06:45:00,20912,2142,70,2072,6833,5539.98,3134,14079,115.5212,20248,3304.18,23.35,3280.83,5571.93,4740.6,2748.66,14675.9,0
2025-11-30T07:00:00,21501,2112,71,2041,6857,5569.87,3167,14644,115.5212,21101,3289.58,24.33,3265.25,6463.87,4831.66,2814.39,14637,0
2025-11-30T07:15:00,22614,2175,170,2005,6880,5622.21,3192,15734,473.4148,22298,3394.94,88.76,3306.18,7164.99,5164.31,3034.38,15132.5,111.18
2025-11-30T07:30:00,23432,2347,385,1962,7682,5664.06,3192,15750,473.4148,22812,3125.78,333.59,2792.19,7892.9,5242.77,3012.36,14919.1,111.18
2025-11-30T07:45:00,24184,2649,736,1913,7621,5708.33,3078,16563,473.4148,23310,3852.98,780.71,3072.27,7693.12,5164.67,2665.37,15616.5,111.18
2025-11-30T08:00:00,24675,3108,1256,1852,7560,6006.58,3082,17115,473.4148,23849,4320.09,1415.61,2904.48,7678.09,5582.06,2801.89,16170.6,111.18
2025-11-30T08:15:00,25413,3698,1922,1776,7498,6084.39,2891,17915,486.5336,24206,4924.43,2167.39,2757.04,7648.63,5835.53,2543.98,16557.6,461.5042
2025-11-30T08:30:00,25556,4440,2745,1695,6476,5990.82,2395,19080,486.5336,24302,5655.24,3079.74,2575.5,6497.02,6247.35,2362.54,17805.3,461.5042
2025-11-30T08:45:00,25613,5269,3656,1613,6323,6096.56,1985,19290,486.5336,24211,6352.3,4060.5,2291.8,6280.97,6334.67,1869.08,17930.4,461.5042
2025-11-30T09:00:00,25528,6126,4602,1524,6287,6272.27,1595,19241,486.5336,24035,7176.99,5122.04,2054.95,6113.8,6556.88,1476.49,17920.8,461.5042
2025-11-30T09:15:00,25328,7031,5596,1435,6275,6830.45,1438,19053,343.4851,24063,7665.69,5913.39,1752.3,6434.76,7037.82,1428.95,17628.5,0
2025-11-30T09:30:00,25214,7921,6573,1348,6284,7206.68,1138,18930,343.4851,23846,7762.29,6348.69,1413.6,6398.39,7649.19,1326.48,17447.1,0
2025-11-30T09:45:00,24957,8773,7512,1261,6148,7814.93,1088,18809,343.4851,23627,8265.28,6994.68,1270.6,5974.46,8149.44,1250.86,17652.5,0
2025-11-30T10:00:00,24815,9582,8400,1182,5737,8161.16,788,19078,343.4851,23454,8902.53,7757.53,1145,5917.67,8174.61,800.45,17536.7,0
2025-11-30T10:15:00,24872,10337,9229,1108,5134,8477.5,499,19738,115.405,23579,10063.46,8906.76,1156.7,5375.27,8267.62,406.94,18204,0
2025-11-30T10:30:00,25043,10987,9949,1038,5250,9009.74,501,19793,115.405,23865,10593.81,9560.03,1033.78,5315.86,8815.55,355.86,18549.4,0
2025-11-30T10:45:00,25413,11528,10558,970,5367,9469.26,504,20046,115.405,24119,11362.74,10297,1065.74,5046.09,9339.54,357.88,19073.1,0
