iteration,best_score,mean_score,upper_particles,lower_particles
239,-326903424.0,147855712.0,192,160
240,-326903424.0,122454320.0,192,160
241,-327056256.0,129188848.0,192,160
242,-337758784.0,140597312.0,192,160
243,-337758784.0,151651984.0,192,160
244,-337758784.0,163686224.0,192,160
245,-337758784.0,159453776.0,192,160
246,-337758784.0,118613304.0,192,160
247,-337758784.0,128680608.0,192,160
248,-337758784.0,151195488.0,192,160
249,-337758784.0,139429712.0,192,160
250,-337758784.0,148723792.0,192,160
251,-337758784.0,149397024.0,192,160
252,-337758784.0,143050176.0,192,160
253,-337758784.0,146810752.0,192,160
254,-337758784.0,152058272.0,192,160
255,-337758784.0,133273624.0,192,160
256,-337758784.0,141420384.0,192,160
257,-338185280.0,147520240.0,192,160
258,-338185280.0,139246320.0,192,160
259,-338301504.0,131397760.0,192,160
260,-338301504.0,139691936.0,192,160
261,-338301504.0,121447960.0,192,160
262,-338301504.0,155575072.0,192,160
263,-338301504.0,132528672.0,192,160
264,-338419584.0,154553760.0,192,160
265,-400754752.0,139582432.0,192,160
266,-400754752.0,128245552.0,192,160
267,-400754752.0,116952376.0,192,160
268,-400754752.0,148919120.0,192,160
269,-400754752.0,143184240.0,192,160
270,-400754752.0,155987504.0,192,160
271,-400754752.0,106199440.0,192,160
272,-400754752.0,143573952.0,192,160
273,-400754752.0,178227248.0,192,160
274,-400754752.0,146514880.0,192,160
275,-400754752.0,131625720.0,192,160
276,-400754752.0,121440536.0,192,160
277,-432364032.0,143238448.0,192,160
278,-432364032.0,138362624.0,192,160
279,-432364032.0,124876904.0,192,160
280,-432364032.0,147646096.0,192,160
281,-432364032.0,147808032.0,192,160
282,-432364032.0,154057424.0,192,160
283,-432364032.0,121964496.0,192,160
284,-432364032.0,146361424.0,192,160
285,-432364032.0,137060400.0,192,160
286,-432364032.0,133160528.0,192,160
287,-432364032.0,145434976.0,192,160
288,-432364032.0,157776368.0,192,160
289,-432364032.0,138066000.0,192,160
290,-432364032.0,117816504.0,192,160
291,-432364032.0,134742544.0,192,160
292,-432364032.0,147184576.0,192,160
293,-432364032.0,132647632.0,192,160
294,-447186432.0,135426272.0,192,160
295,-447186432.0,134020704.0,192,160
296,-447186432.0,127842320.0,192,160
297,-447186432.0,133320320.0,192,160
298,-447186432.0,145779648.0,192,160
299,-447186432.0,122407792.0,192,160
300,-447186432.0,141017632.0,192,160
301,-447186432.0,131747448.0,192,160
302,-447186432.0,130875880.0,192,160
303,-447186432.0,134787760.0,192,160
304,-447186432.0,165370272.0,192,160
305,-447186432.0,133554408.0,192,160
306,-447186432.0,122838360.0,192,160
307,-447186432.0,125755248.0,192,160
308,-447186432.0,141107840.0,192,160
309,-447186432.0,159057280.0,192,160
310,-447467296.0,146096736.0,192,160
311,-447467296.0,136799360.0,192,160
312,-447467296.0,122223504.0,192,160
313,-447467296.0,125409176.0,192,160
314,-447467296.0,144548256.0,192,160
315,-447467296.0,140350752.0,192,160
316,-447467296.0,122778472.0,192,160
317,-447467296.0,123049760.0,192,160
318,-447467296.0,142825952.0,192,160
319,-447674752.0,158213648.0,192,160
320,-447674752.0,139609424.0,192,160
