week_start,is_partial_week,lock_ratio_base,delta_lock_ratio_raw,delta_lock_ratio,lock_ratio_final,lock_ratio,exposure_bandwidth,q_lt_target_w,forecast_weekly_net_demand_mwh,actual_weekly_net_demand_mwh,lt_price_w,lt_price_source,procurement_cost_w,risk_term_w,trans_cost_w,hedge_error_w,cvar_w,baseline_cost_w,delta_cost_w,tail_penalty_w,reward_budget_w,reward_excess_w,z_delta_cost_w,action_smooth_w,hourly_smooth_w,hedge_error_norm_w,exec_quality_w,reward_raw,reward,hpso_param_objective_w,avg_adjustment_mwh,mean_bandwidth_mwh,bound_clip_count,smooth_clip_count,soft_clip_count,non_negative_clip_count,cvar_budget_excess,strategy
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5385715.728772163,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.665150465564468,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.2059990529782798,-0.49915595822264786,1277250594.812995,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5335373.479493986,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.46048799744498325,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.2059515190528156,-0.49913973507911513,1277200252.5391574,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-22,False,0.5655170414047406,0.7950075351900606,0.09540090422280723,0.6609179456275478,0.6609179456275478,0.3861993308228306,2443624.1473507266,3697318.5,3755039.6,310.0039550595238,2026-02前上一自然周日前均价代理,1259122293.8809536,1722545.139055903,4841721.552851112,1470.848927459025,2887537.1445949553,1322879860.2895389,-63757566.40858531,0.0,0.0,0.0,0.0,0.665150465564468,0.8359039499192823,0.0668329276509763,1471.6848314089443,-0.9444511573510882,-0.40473278154277914,1264911680.159783,1072.1272851466751,2593.799571693809,0,0,0,0,0.0,hpso_param_policy_train
2025-12-22,False,0.5655170414047406,0.7950075351900606,0.09540090422280723,0.6609179456275478,0.6609179456275478,0.3861993308228306,2443624.1473507266,3697318.5,3755039.6,310.0039550595238,2026-02前上一自然周日前均价代理,1259122293.8809536,1722545.139055903,4841721.552851112,1470.848927459025,2887537.1445949553,1322879860.2895389,-63757566.40858531,0.0,0.0,0.0,0.0,0.665150465564468,0.8359039499192823,0.0668329276509763,1471.6848314089443,-0.9444511573510882,-0.40473278154277914,1264911680.159783,1072.1272851466751,2593.799571693809,0,0,0,0,0.0,hpso_param_policy_train
2025-12-22,False,0.5655170414047406,0.7950075351900606,0.09540090422280723,0.6609179456275478,0.6609179456275478,0.3861993308228306,2443624.1473507266,3697318.5,3755039.6,310.0039550595238,2026-02前上一自然周日前均价代理,1259122293.8809536,1722545.139055903,4841721.552851112,1470.848927459025,2887537.1445949553,1322879860.2895389,-63757566.40858531,0.0,0.0,0.0,0.0,0.665150465564468,0.8359039499192823,0.0668329276509763,1471.6848314089443,-0.9444511573510882,-0.40473278154277914,1264911680.159783,1072.1272851466751,2593.799571693809,0,0,0,0,0.0,hpso_param_policy_train
2025-12-22,False,0.5655170414047406,0.7950075351900606,0.09540090422280723,0.6609179456275478,0.6609179456275478,0.3861993308228306,2443624.1473507266,3697318.5,3755039.6,310.0039550595238,2026-02前上一自然周日前均价代理,1259122293.8809536,1722545.139055903,4841721.552851112,1470.848927459025,2887537.1445949553,1322879860.2895389,-63757566.40858531,0.0,0.0,0.0,0.0,0.665150465564468,0.8359039499192823,0.0668329276509763,1471.6848314089443,-0.9444511573510882,-0.40473278154277914,1264911680.159783,1072.1272851466751,2593.799571693809,0,0,0,0,0.0,hpso_param_policy_train
2025-12-22,False,0.5655170414047406,0.7950075351900606,0.09540090422280723,0.6609179456275478,0.6609179456275478,0.3861993308228306,2443624.1473507266,3697318.5,3755039.6,310.0039550595238,2026-02前上一自然周日前均价代理,1259122293.8809536,1722545.139055903,4841721.552851112,1470.848927459025,2887537.1445949553,1322879860.2895389,-63757566.40858531,0.0,0.0,0.0,0.0,0.665150465564468,0.8359039499192823,0.0668329276509763,1471.6848314089443,-0.9444511573510882,-0.40473278154277914,1264911680.159783,1072.1272851466751,2593.799571693809,0,0,0,0,0.0,hpso_param_policy_train
