particle_index,score,weeks_evaluated,unique_weeks_evaluated
27,1470981949.3527534,96,13
28,1470452024.1073074,96,13
29,1470950896.7921827,96,13
30,1471061980.8361347,96,13
31,1470690829.4013088,96,13
32,1470628490.2862625,96,13
33,1470649118.3535538,96,13
34,1470745679.9489107,96,13
35,1470551861.1389885,96,13
36,1470497674.9895842,96,13
37,1470870738.3361263,96,13
38,1470454685.224202,96,13
39,1470808072.1683512,96,13
40,1470423633.936136,96,13
41,1470524548.0772002,96,13
42,1470353784.44454,96,13
43,1471010462.858938,96,13
44,1470620356.0514343,96,13
45,1470758851.6839297,96,13
46,1470921922.795023,96,13
47,1473017153.2995117,96,13
0,1470726052.3256571,96,13
1,1470714491.7957478,96,13
2,1471434844.336357,96,13
3,1470408632.128992,96,13
4,1470489088.7079353,96,13
5,1470827406.6906395,96,13
6,1470482713.54327,96,13
7,1470593478.4415035,96,13
8,1471014235.940197,96,13
9,1470558332.5196762,96,13
10,1470650592.3603973,96,13
11,1470954531.825948,96,13
12,1470598180.8790553,96,13
13,1471120905.7062247,96,13
14,1470613779.2276428,96,13
15,1473360068.1710854,96,13
16,1470625786.3379467,96,13
17,1470810116.8866072,96,13
18,1471248791.1608105,96,13
19,1471143160.8616936,96,13
20,1470614970.0702436,96,13
21,1470891663.8376083,96,13
22,1470814405.3873851,96,13
23,1472981422.3541832,96,13
24,1470483695.1077511,96,13
25,1471260536.3874466,96,13
26,1470318163.359793,96,13
27,1471116184.904494,96,13
28,1470547371.783126,96,13
29,1471129490.2703094,96,13
30,1471023640.870493,96,13
31,1470901528.7147634,96,13
32,1470683999.2189534,96,13
33,1470632645.4055278,96,13
34,1470926608.971655,96,13
35,1470631591.2943974,96,13
36,1470771281.3020222,96,13
37,1470814937.1127574,96,13
38,1471500169.7500849,96,13
39,1470869449.3902252,96,13
40,1470416655.2493274,96,13
41,1470491960.6144187,96,13
42,1470370227.7912223,96,13
43,1470541476.9911087,96,13
44,1470546726.9047735,96,13
45,1470537794.1316183,96,13
46,1470405007.2836964,96,13
47,1471098645.4148724,96,13
0,1470930209.6121619,96,13
1,1470597711.7651718,96,13
2,1470890957.5637531,96,13
3,1470638330.6213627,96,13
4,1470431370.4499347,96,13
5,1470449060.7406218,96,13
6,1471439382.6776936,96,13
7,1470477432.8346355,96,13
8,1470860533.7433279,96,13
9,1470714651.762129,96,13
10,1470536892.2200718,96,13
11,1470388446.9820526,96,13
12,1470316951.2607129,96,13
13,1471027043.4782677,96,13
14,1470379901.736585,96,13
15,1472732778.308637,96,13
16,1470515372.55844,96,13
17,1471358291.3220196,96,13
18,1470652731.9354122,96,13
19,1471060469.8061314,96,13
20,1470629949.2643375,96,13
21,1471124205.8541691,96,13
22,1470512828.9604828,96,13
23,1471660099.1310508,96,13
24,1470611736.535964,96,13
25,1471212543.360895,96,13
26,1470429485.0308304,96,13
27,1470606500.4146004,96,13
28,1470469634.7745152,96,13
29,1470721334.0993798,96,13
30,1471427317.1197383,96,13
31,1470711689.9143918,96,13
32,1470535091.3003452,96,13
33,1470427308.2393808,96,13
34,1471804580.073715,96,13
35,1470525247.022831,96,13
36,1470834606.8112462,96,13
37,1470987049.2628167,96,13
38,1470560334.2993996,96,13
39,1471094260.4085903,96,13
40,1470452559.0364773,96,13
41,1470579237.856837,96,13
42,1470297404.454076,96,13
43,1470503549.0994618,96,13
44,1470723388.1976693,96,13
45,1470598780.2086103,96,13
46,1470572115.0820668,96,13
47,1470727283.060006,96,13
0,1470726293.943402,96,13
1,1470736351.5617187,96,13
2,1470828651.7652175,96,13
3,1470475166.0962117,96,13
4,1470415391.512127,96,13
5,1470529636.8549683,96,13
6,1470774313.343179,96,13
7,1470530565.9326756,96,13
8,1470935804.3959074,96,13
9,1470294954.2203903,96,13
10,1470584606.4508924,96,13
11,1470602015.8570595,96,13
12,1470431588.127971,96,13
13,1472114010.1896822,96,13
14,1470480476.8481815,96,13
15,1470728458.1591103,96,13
16,1470476013.3381627,96,13
17,1470723050.1094096,96,13
18,1470844577.5760076,96,13
19,1470618671.6600006,96,13
20,1470595772.5336552,96,13
21,1470949871.008252,96,13
22,1470395757.5536692,96,13
23,1471263941.2130833,96,13
24,1470605453.3946645,96,13
25,1470976589.4440815,96,13
26,1470719342.6103694,96,13
27,1470534253.911651,96,13
28,1470448494.7406437,96,13
29,1471087602.5177386,96,13
30,1471204821.0398595,96,13
31,1470502690.3183002,96,13
32,1470530653.1930368,96,13
33,1470450125.3389456,96,13
34,1470901821.1402636,96,13
35,1470658759.435335,96,13
36,1470998802.706918,96,13
37,1470373948.2753127,96,13
38,1470954397.555486,96,13
39,1470509331.4649613,96,13
40,1470506306.7140875,96,13
41,1470480653.4489548,96,13
42,1470382377.4394073,96,13
43,1470574664.4417133,96,13
44,1470853519.2087605,96,13
45,1470468362.4912107,96,13
46,1470601635.365084,96,13
47,1470801071.9282734,96,13
0,1470739743.2377274,96,13
1,1470739157.9896116,96,13
2,1472324436.6293156,96,13
3,1470587136.5514803,96,13
4,1470690925.7230396,96,13
5,1470386277.7387364,96,13
6,1470371747.841582,96,13
7,1470372412.0954468,96,13
8,1470973483.3057168,96,13
9,1470349770.2710345,96,13
10,1470534796.2341874,96,13
11,1470646130.452576,96,13
12,1470592825.3386173,96,13
13,1471341187.2557087,96,13
14,1470322951.5867503,96,13
15,1470650643.098956,96,13
16,1470784251.0141728,96,13
17,1470733604.4388497,96,13
18,1470357945.353534,96,13
19,1470651721.0903842,96,13
20,1470620356.8128269,96,13
21,1471278998.5931263,96,13
22,1470781391.9409707,96,13
23,1473171020.1114426,96,13
24,1470510854.4022865,96,13
25,1471829640.8609753,96,13
26,1470823628.4399383,96,13
27,1470671872.8026285,96,13
28,1470434363.833516,96,13
29,1470416730.2706025,96,13
30,1470614363.6034214,96,13
31,1470810152.310727,96,13
32,1470470198.5547407,96,13
33,1470505790.5138836,96,13
34,1470628152.603885,96,13
35,1470650690.875929,96,13
36,1470701857.6936777,96,13
37,1470902531.5949333,96,13
38,1470593910.3195324,96,13
39,1470679259.1782582,96,13
40,1470734843.792689,96,13
41,1471144556.4481812,96,13
42,1470454823.245285,96,13
43,1470787675.0240529,96,13
44,1470651688.6534793,96,13
45,1470690769.4866073,96,13
46,1470677785.9028237,96,13
47,1470577705.419553,96,13
0,1470552202.6922672,96,13
1,1471024193.6764069,96,13
2,1470445777.722552,96,13
3,1470362506.5577133,96,13
4,1470750207.8187923,96,13
5,1470470981.9309263,96,13
6,1470367697.7542903,96,13
7,1470573883.5941029,96,13
8,1470782721.6651013,96,13
9,1470355973.837083,96,13
10,1470294889.4164696,96,13
11,1470513371.513118,96,13
12,1470602197.2745285,96,13
13,1471650062.4549398,96,13
14,1470310564.4453688,96,13
15,1471037355.499078,96,13
16,1470736512.3958561,96,13
17,1471070394.7820644,96,13
18,1470766258.7355545,96,13
19,1470463246.7501051,96,13
20,1470648209.8429568,96,13
21,1470656407.8019936,96,13
22,1470873263.7133949,96,13
23,1471244186.2722244,96,13
24,1470468728.2025461,96,13
25,1470759556.5168526,96,13
26,1470695677.7334278,96,13
27,1470361991.2077115,96,13
28,1470620896.7203505,96,13
29,1470945917.5395052,96,13
30,1471240074.1649368,96,13
31,1470489951.8797379,96,13
32,1470637756.615411,96,13
33,1470373078.9180582,96,13
34,1470741303.5596206,96,13
35,1470453152.1398926,96,13
36,1470920595.897061,96,13
37,1470701822.2322476,96,13
38,1471211870.8222497,96,13
39,1470492973.7059329,96,13
40,1470725612.3485787,96,13
41,1470352984.2064247,96,13
42,1470444561.407588,96,13
43,1470668820.7059562,96,13
44,1471074488.672633,96,13
45,1470844449.9189336,96,13
46,1470632553.9304593,96,13
47,1470442402.3134334,96,13
0,1470820033.5020492,96,13
1,1470922785.8984115,96,13
2,1470425384.821977,96,13
3,1470704314.4943287,96,13
4,1470498631.7314177,96,13
5,1470564010.7904232,96,13
6,1470794468.86175,96,13
7,1470503049.39421,96,13
8,1470516870.9923716,96,13
9,1470514725.3791535,96,13
10,1470480841.901285,96,13
11,1470648638.6916955,96,13
12,1470449199.0848777,96,13
13,1472597117.922595,96,13
14,1470534864.1753128,96,13
15,1470708230.5605757,96,13
16,1470494680.0272846,96,13
17,1471221430.4958546,96,13
18,1470328064.8187697,96,13
19,1470504495.4039514,96,13
20,1470397939.045955,96,13
21,1470687257.5215912,96,13
22,1470729151.4234517,96,13
23,1472875089.298982,96,13
24,1470506053.4970493,96,13
25,1471348749.53181,96,13
26,1470548802.5194056,96,13
27,1470550512.200308,96,13
28,1470591117.7775981,96,13
29,1470598456.073864,96,13
30,1471524738.7304294,96,13
31,1470739586.076307,96,13
32,1470541574.6939936,96,13
33,1470610210.6150348,96,13
34,1471054434.3254125,96,13
35,1470295393.6985874,96,13
36,1470788172.7823527,96,13
37,1470977497.1955392,96,13
38,1470919367.7427557,96,13
39,1470540310.2507832,96,13
40,1470450613.0002337,96,13
41,1470619487.3049355,96,13
42,1470405093.1844873,96,13
43,1470598961.8608544,96,13
44,1470422857.4713209,96,13
45,1470305858.267127,96,13
46,1470479969.29078,96,13
47,1470524027.153962,96,13
0,1470547109.5060918,96,13
1,1471011306.3235466,96,13
2,1470399604.6031246,96,13
3,1470704508.6455355,96,13
4,1470485238.0709534,96,13
5,1470496166.8815527,96,13
6,1470423323.5715768,96,13
7,1470445072.500171,96,13
8,1470744787.1721296,96,13
9,1470379643.1278343,96,13
10,1470553024.9185898,96,13
11,1470709838.4632785,96,13
12,1470471105.2626698,96,13
13,1471635575.3391001,96,13
14,1470354354.7312725,96,13
15,1470756375.167648,96,13
16,1470671073.745819,96,13
17,1471462468.7768967,96,13
18,1470706630.3564196,96,13
19,1470421502.4614334,96,13
20,1470372532.9272816,96,13
21,1470541445.0855243,96,13
22,1470902294.7492363,96,13
23,1471277349.1805496,96,13
24,1470619667.0137806,96,13
25,1470803681.6710827,96,13
26,1470599468.8353336,96,13
27,1470542193.5907829,96,13
28,1470478827.4904187,96,13
29,1470512259.692783,96,13
30,1470912848.1372483,96,13
31,1470638586.1601188,96,13
32,1470627709.2681942,96,13
33,1470401971.7663612,96,13
34,1470589558.697623,96,13
35,1470378911.5761492,96,13
36,1470912733.0432117,96,13
37,1470426385.9183824,96,13
38,1470457737.4591506,96,13
39,1470522386.033823,96,13
40,1470379484.3594265,96,13
41,1470688262.0385768,96,13
42,1470476328.4386132,96,13
43,1470632942.4293969,96,13
44,1470716941.815977,96,13
45,1470381340.1525223,96,13
46,1470759118.742284,96,13
47,1470421912.008517,96,13
0,1470709347.4627447,96,13
1,1470670477.028819,96,13
2,1470369160.6144345,96,13
3,1470583957.289446,96,13
4,1470455317.9212399,96,13
5,1470634357.184213,96,13
6,1470441449.267336,96,13
7,1470614462.8613358,96,13
8,1470507002.6445017,96,13
9,1470533509.5521457,96,13
10,1470446224.4825099,96,13
11,1470619172.4016259,96,13
12,1470561507.8051064,96,13
13,1473019459.961378,96,13
14,1470693260.3646939,96,13
15,1470567316.235839,96,13
16,1470506392.9233882,96,13
17,1470698979.1276066,96,13
18,1470416164.7263987,96,13
19,1470453655.4435349,96,13
20,1470485823.538532,96,13
21,1471035150.4030416,96,13
22,1470559442.7206576,96,13
23,1472820115.406457,96,13
24,1470641748.16553,96,13
25,1470873589.9156005,96,13
26,1470440674.5510776,96,13
27,1470583261.1089938,96,13
28,1470557459.6405709,96,13
29,1470687082.6322002,96,13
30,1471361433.5812714,96,13
31,1470527715.8538635,96,13
32,1470407151.385997,96,13
33,1470424098.3044689,96,13
34,1470771658.8442352,96,13
35,1470619723.6204147,96,13
36,1470692134.1781237,96,13
37,1470768036.2007656,96,13
38,1471362342.0627766,96,13
39,1470607421.4456532,96,13
40,1470635840.019101,96,13
41,1470458224.0979328,96,13
42,1470501475.5681374,96,13
43,1470596845.9940307,96,13
44,1470330620.881716,96,13
45,1470388164.431845,96,13
46,1470800323.4586136,96,13
47,1470646873.0853121,96,13
0,1470738815.5003738,96,13
1,1470767984.6870883,96,13
2,1470552946.0206544,96,13
3,1470606484.8262882,96,13
4,1470513257.501973,96,13
5,1470706176.680317,96,13
6,1470551195.7214222,96,13
7,1470564675.214649,96,13
8,1470642403.9557736,96,13
9,1470347991.1078598,96,13
10,1470456548.8232949,96,13
11,1470719619.1608675,96,13
12,1470610160.5793536,96,13
13,1471952880.8670728,96,13
14,1470457311.3493335,96,13
15,1470695872.8288157,96,13
16,1470470338.8973122,96,13
17,1471122670.5171864,96,13
18,1470742863.4137123,96,13
19,1470810351.857898,96,13
20,1470545374.8554933,96,13
21,1470568348.6796758,96,13
22,1470682368.822974,96,13
23,1471892842.353349,96,13
24,1470593399.2904606,96,13
25,1471132762.4954684,96,13
26,1470592257.9143026,96,13
27,1470364857.8042185,96,13
28,1470525757.8536289,96,13
29,1470661357.8857758,96,13
30,1470222649.8258317,96,13
31,1470675999.244505,96,13
32,1470575239.9825103,96,13
33,1470450173.5044339,96,13
34,1470565900.8286946,96,13
35,1470525915.1191914,96,13
36,1470682895.7169256,96,13
37,1470414649.4248123,96,13
38,1470687340.9551697,96,13
39,1470579342.8768613,96,13
40,1470521413.1749089,96,13
41,1470912525.2599742,96,13
42,1470525866.1455185,96,13
43,1470780442.1865146,96,13
44,1471069906.6716194,96,13
45,1470727048.8462982,96,13
46,1470759853.425537,96,13
47,1470812089.808101,96,13
0,1470619090.9172993,96,13
1,1470662030.3433793,96,13
2,1470425711.8972893,96,13
3,1470545066.6696827,96,13
4,1470229264.0193398,96,13
5,1470502889.7076027,96,13
6,1470978157.6823616,96,13
7,1470420709.7329006,96,13
8,1470614154.8009179,96,13
9,1470572830.6526146,96,13
10,1470590209.9164517,96,13
11,1470953030.9818985,96,13
12,1470386434.2987022,96,13
13,1471906406.0138557,96,13
14,1470292926.8599148,96,13
15,1470519859.1266563,96,13
16,1470521739.2575247,96,13
17,1470736262.3591726,96,13
18,1470538261.1558068,96,13
19,1470360729.6796436,96,13
20,1470466723.865203,96,13
21,1470414489.228133,96,13
22,1471135803.3902876,96,13
23,1472546903.9627838,96,13
24,1470485431.1774607,96,13
25,1470703405.4185073,96,13
26,1470861656.7823923,96,13
27,1470597361.3378232,96,13
28,1470313874.575117,96,13
29,1470457554.2886047,96,13
30,1470990418.1122048,96,13
31,1470665194.786494,96,13
32,1470348901.9406006,96,13
33,1470193240.1221097,96,13
34,1470666756.0837796,96,13
35,1470435461.9953957,96,13
36,1470330705.8058088,96,13
37,1470551876.413863,96,13
38,1470923140.4866676,96,13
39,1470584566.5649195,96,13
40,1470366020.962536,96,13
41,1470382470.2322338,96,13
42,1470339081.167243,96,13
43,1470459088.0176868,96,13
44,1470541700.29945,96,13
45,1470334264.3327534,96,13
46,1470494506.386651,96,13
47,1470572293.4777412,96,13
0,1470436901.576376,96,13
1,1470520296.3065834,96,13
2,1470111636.123782,96,13
3,1470330885.875529,96,13
4,1470137770.736967,96,13
5,1470253672.1140146,96,13
6,1470208224.9103124,96,13
7,1470409392.9610045,96,13
8,1471309482.392088,96,13
9,1470348283.8091857,96,13
10,1470206077.500851,96,13
11,1470485894.2340584,96,13
12,1470850126.1819172,96,13
13,1470824986.6816769,96,13
14,1470531876.536887,96,13
15,1470627550.6417542,96,13
16,1470317232.4227874,96,13
17,1470876668.4856384,96,13
18,1470249282.3465576,96,13
19,1470848345.3761358,96,13
20,1470622268.5505211,96,13
21,1470423673.835015,96,13
22,1470749422.5641243,96,13
23,1470622942.930585,96,13
24,1470298140.9980366,96,13
25,1470696560.5318832,96,13
26,1470517880.587266,96,13
27,1470766429.3316486,96,13
28,1470864325.8830988,96,13
29,1470495627.741391,96,13
30,1470335055.0518787,96,13
31,1470653192.2961712,96,13
32,1470158556.8598015,96,13
33,1470412001.8145819,96,13
34,1470547981.617757,96,13
35,1470082618.1035976,96,13
36,1470176850.1268785,96,13
37,1470577421.1047134,96,13
38,1471163676.0501556,96,13
39,1470398036.9352303,96,13
40,1470301005.1693,96,13
41,1470328865.718488,96,13
42,1470360071.0311458,96,13
43,1470636801.1455376,96,13
44,1470441931.3652363,96,13
45,1470670940.9157073,96,13
46,1470721340.8384476,96,13
47,1470754049.075641,96,13
0,1470386044.4656963,96,13
1,1470859877.772033,96,13
2,1470196407.3667526,96,13
3,1470633084.8723907,96,13
4,1470146454.3556607,96,13
5,1470626079.46724,96,13
6,1471525255.3092763,96,13
7,1470380773.3198273,96,13
8,1470663800.119249,96,13
9,1470565620.6319487,96,13
10,1470441842.3061168,96,13
11,1470559978.4862664,96,13
12,1470503342.405467,96,13
13,1471582707.8132305,96,13
14,1470570817.6463168,96,13
15,1470299523.161649,96,13
16,1470645511.8869622,96,13
17,1471789400.6362727,96,13
18,1470343650.9746091,96,13
19,1470216215.3199768,96,13
20,1470485811.7851877,96,13
21,1470372402.2627347,96,13
22,1471001351.3668683,96,13
23,1474721645.8605812,96,13
24,1470291177.2571316,96,13
25,1471819212.3536546,96,13
26,1470520089.3632538,96,13
27,1471084590.2980442,96,13
28,1470571748.7524192,96,13
29,1470278225.9326584,96,13
30,1471203889.0225766,96,13
31,1470632121.5024464,96,13
32,1470246878.9071152,96,13
33,1470247985.7616692,96,13
34,1470846397.3641517,96,13
35,1470550067.9148538,96,13
36,1470449301.7863972,96,13
37,1470528970.5144625,96,13
38,1470892830.873205,96,13
39,1470279316.6307647,96,13
40,1470284974.6084194,96,13
41,1470280942.012228,96,13
42,1470366985.3664176,96,13
43,1470516346.9800396,96,13
44,1470726462.787213,96,13
45,1470655313.2081745,96,13
46,1470371738.8352592,96,13
47,1470330593.4945252,96,13
0,1470456101.7737496,96,13
1,1470905142.855259,96,13
2,1470317116.7623107,96,13
3,1470781250.0807316,96,13
4,1470274158.5086184,96,13
5,1470374596.8560526,96,13
6,1470544926.8112915,96,13
7,1470666046.655482,96,13
8,1470642620.1260204,96,13
9,1470689739.7200735,96,13
10,1470611990.4034462,96,13
11,1470556726.0584524,96,13
12,1470905658.8532476,96,13
13,1471527469.9093354,96,13
14,1470831438.0658731,96,13
15,1471117221.0740006,96,13
16,1470388775.2150948,96,13
17,1470908606.9115236,96,13
18,1470423455.28851,96,13
19,1470390272.0539782,96,13
20,1470468766.7042675,96,13
21,1470428887.2478628,96,13
22,1470579521.3852415,96,13
23,1470414999.0525658,96,13
24,1470451633.609155,96,13
25,1471874893.747115,96,13
26,1471333700.54437,96,13
27,1470779890.2048595,96,13
28,1470704806.4543045,96,13
29,1470351393.5111072,96,13
30,1470752088.476085,96,13
31,1470681504.8201249,96,13
32,1470485958.415824,96,13
33,1470413765.1250134,96,13
34,1470685570.340683,96,13
35,1470477708.6534784,96,13
36,1470274133.633524,96,13
37,1470432447.4183314,96,13
38,1470464613.2602892,96,13
39,1470434485.126765,96,13
40,1470411195.8035076,96,13
41,1470466999.9768283,96,13
42,1470401150.678693,96,13
43,1470641534.7947195,96,13
44,1471129516.9826221,96,13
45,1470683076.3959305,96,13
46,1470913850.38189,96,13
47,1471028325.5356538,96,13
0,1470630376.4520876,96,13
1,1471038143.6137066,96,13
2,1470341444.158843,96,13
3,1470787718.4258783,96,13
4,1470342440.8174846,96,13
5,1470831113.6823533,96,13
6,1470070062.3095539,96,13
7,1470572849.9976711,96,13
8,1470991206.7251136,96,13
9,1470521959.472798,96,13
10,1470427027.8854344,96,13
11,1470744354.3935373,96,13
12,1470717232.5162165,96,13
13,1470707865.5700448,96,13
14,1470499947.4627435,96,13
15,1470554927.2799342,96,13
16,1470212506.032153,96,13
17,1470606371.9874208,96,13
18,1470571157.0020692,96,13
19,1470338809.414339,96,13
20,1470527738.1486378,96,13
21,1470211274.5020993,96,13
22,1470807500.892582,96,13
23,1471431307.971674,96,13
24,1470404333.0647125,96,13
25,1471026403.7976716,96,13
26,1470854075.300794,96,13
27,1470860053.5090458,96,13
28,1470374999.4148839,96,13
29,1470266587.4032714,96,13
30,1470096458.8589275,96,13
31,1470892848.0148041,96,13
32,1470229613.5188644,96,13
33,1470201120.9597127,96,13
34,1471038328.544854,96,13
35,1470332441.7329361,96,13
36,1470505501.8547356,96,13
37,1470471621.027919,96,13
38,1470385577.2339914,96,13
39,1470440028.7246037,96,13
40,1470221184.1795218,96,13
41,1470253597.4665577,96,13
42,1470440231.9217947,96,13
43,1470258439.8342266,96,13
44,1470696643.4015315,96,13
45,1470768404.0365887,96,13
46,1471036924.324723,96,13
47,1470333760.3464997,96,13
0,1470773996.8132179,96,13
1,1470404362.6860125,96,13
2,1470523953.1521635,96,13
3,1471359378.1463432,96,13
4,1470576958.7834854,96,13
5,1470691396.0193336,96,13
6,1470426473.7581732,96,13
7,1470492658.9847832,96,13
8,1470675476.4090044,96,13
9,1470810775.6573133,96,13
10,1470551083.316392,96,13
11,1470825692.0056508,96,13
12,1470666816.7886772,96,13
13,1470840688.9646065,96,13
14,1470548229.4177303,96,13
15,1470615314.3644192,96,13
16,1470645755.5455787,96,13
17,1470277172.6110735,96,13
18,1470470555.3353388,96,13
19,1470436542.9252484,96,13
20,1470314402.9197342,96,13
21,1470251068.161852,96,13
22,1470837704.4592352,96,13
23,1471366741.074337,96,13
24,1470336593.3285275,96,13
25,1470601176.2240746,96,13
26,1470922330.4341507,96,13
27,1470634017.468665,96,13
28,1470959714.8148575,96,13
29,1470125745.5374699,96,13
30,1470551551.9547079,96,13
31,1470531586.5457523,96,13
32,1470605577.0747423,96,13
33,1470264698.6651046,96,13
34,1470745828.20136,96,13
35,1470160966.757513,96,13
36,1470344043.5459108,96,13
37,1470451459.7902262,96,13
38,1470878683.4938862,96,13
39,1470137187.21867,96,13
40,1470502546.716343,96,13
41,1470613843.538171,96,13
42,1470660789.245917,96,13
43,1470554635.720416,96,13
44,1470649058.8195646,96,13
45,1471005620.2397041,96,13
46,1470245226.5529792,96,13
47,1470246311.623799,96,13
0,1470266580.3743775,96,13
1,1471149187.0223303,96,13
2,1470414522.8364925,96,13
3,1470795848.3060982,96,13
4,1470505688.9051735,96,13
5,1470427238.4968183,96,13
6,1470412013.2027206,96,13
7,1470501312.2847338,96,13
8,1470753457.8636806,96,13
9,1470575259.2668793,96,13
10,1470788500.860695,96,13
11,1470579845.0864785,96,13
12,1470601142.5577824,96,13
13,1470857627.490844,96,13
14,1470768836.9806163,96,13
15,1470328976.62368,96,13
16,1470267649.9409149,96,13
17,1470743515.0513513,96,13
18,1470264691.8702192,96,13
19,1470502131.5421808,96,13
20,1470343391.6544535,96,13
21,1470106287.8773696,96,13
22,1470276607.0503838,96,13
23,1470728736.0404499,96,13
24,1470285666.5898075,96,13
25,1471297353.136837,96,13
26,1470568812.9464197,96,13
27,1471165503.307306,96,13
28,1470813425.3467605,96,13
29,1470268206.8136044,96,13
30,1470342861.3210685,96,13
31,1470326932.0338726,96,13
32,1470206340.358309,96,13
33,1470274051.4001215,96,13
34,1471118373.7676735,96,13
35,1470289376.8309896,96,13
36,1470322275.119152,96,13
37,1470781981.9334023,96,13
38,1470483415.7970898,96,13
39,1470600177.591673,96,13
40,1470226866.6152952,96,13
41,1470232220.506692,96,13
42,1470609027.337595,96,13
43,1470394772.0534809,96,13
44,1470387313.5449064,96,13
45,1470570762.2446632,96,13
46,1470790380.369519,96,13
47,1470449584.8891919,96,13
0,1470513476.7455025,96,13
1,1470939191.1023757,96,13
2,1470447223.0213897,96,13
3,1470699565.3207152,96,13
4,1470302886.163922,96,13
5,1470868986.9337738,96,13
6,1470359676.6784105,96,13
7,1470559450.1216037,96,13
8,1470416050.7264874,96,13
9,1470296310.5616055,96,13
10,1470683380.3189476,96,13
11,1471731229.8200428,96,13
12,1470493519.064949,96,13
13,1471889191.3072617,96,13
14,1470604581.9740694,96,13
15,1470524167.903304,96,13
16,1470991518.251957,96,13
17,1470186083.3790646,96,13
18,1470762684.8122616,96,13
19,1470508138.6265724,96,13
20,1470352365.2393236,96,13
21,1470290021.3084729,96,13
22,1470630661.7496026,96,13
23,1470676146.6983316,96,13
24,1470501467.4081314,96,13
25,1470468980.430095,96,13
26,1471654396.3477688,96,13
27,1470760800.2983134,96,13
28,1470488079.16741,96,13
29,1470182073.3679001,96,13
30,1470335133.158555,96,13
31,1470374639.526934,96,13
32,1470454201.830836,96,13
33,1470213277.420784,96,13
34,1470720477.009267,96,13
35,1470098950.0343428,96,13
36,1470106061.9527729,96,13
37,1470602660.1918933,96,13
38,1470281102.839266,96,13
39,1470260638.8345282,96,13
40,1470170703.6073742,96,13
41,1470667833.346469,96,13
42,1470610110.9884899,96,13
43,1470185379.101944,96,13
44,1470651940.1472213,96,13
45,1470181667.3095427,96,13
46,1470323587.371792,96,13
47,1470160173.5563366,96,13
0,1470640680.9195786,96,13
1,1471282900.1697206,96,13
2,1470231720.389238,96,13
3,1470733235.0829566,96,13
4,1470245385.5831242,96,13
5,1470356780.0841377,96,13
6,1470160624.3234425,96,13
7,1470415425.9518003,96,13
8,1470325851.1843157,96,13
9,1470311356.6199443,96,13
10,1471234541.6894104,96,13
11,1471324495.7806416,96,13
12,1470466445.2517548,96,13
13,1471110320.1146383,96,13
14,1470503259.7987874,96,13
15,1470570611.2123013,96,13
16,1470464820.391101,96,13
17,1470665056.5928059,96,13
18,1470375429.596712,96,13
19,1470555593.984377,96,13
20,1470567332.1023724,96,13
21,1470234628.9157648,96,13
22,1470663770.7968676,96,13
23,1470603105.5208118,96,13
24,1470312325.9898317,96,13
25,1470599416.8252919,96,13
26,1470906401.6401033,96,13
27,1470953761.334058,96,13
28,1470357189.7747118,96,13
29,1470259843.7567203,96,13
30,1470495391.8396091,96,13
31,1470483670.81232,96,13
32,1470309980.496127,96,13
33,1470095042.2871125,96,13
34,1471102959.9869413,96,13
35,1470387531.3331528,96,13
36,1470364888.1784687,96,13
37,1470587893.193311,96,13
38,1470691328.5507271,96,13
39,1470238549.43212,96,13
40,1470397528.995448,96,13
41,1470459349.4993713,96,13
42,1470357853.3300478,96,13
43,1470507714.0064497,96,13
44,1471217856.6848662,96,13
45,1470489657.9907029,96,13
46,1470434758.0415268,96,13
47,1470309720.3809006,96,13
0,1470299641.7567413,96,13
1,1470548865.750183,96,13
2,1470267013.651416,96,13
3,1470701073.3155925,96,13
4,1470644214.4629872,96,13
5,1471106215.7913458,96,13
6,1470248085.622736,96,13
7,1470373503.4330628,96,13
8,1470226804.5234559,96,13
9,1470388147.53051,96,13
10,1471824204.6485844,96,13
11,1470671950.2087326,96,13
12,1470285258.1614292,96,13
13,1470761224.4837482,96,13
14,1470498066.7055733,96,13
15,1470276861.8771584,96,13
16,1470888584.646722,96,13
17,1470105070.730791,96,13
18,1470544990.0513113,96,13
19,1470086536.2661421,96,13
20,1470568555.462963,96,13
21,1470183901.3578675,96,13
22,1470320006.358619,96,13
23,1470172839.4795377,96,13
24,1470421699.970298,96,13
25,1470636696.8309758,96,13
26,1470831657.4219742,96,13
27,1471172379.885032,96,13
28,1470269068.3442338,96,13
29,1470180663.5437136,96,13
30,1470320643.6919448,96,13
31,1470195104.022404,96,13
32,1470225251.2178109,96,13
33,1470344693.3531005,96,13
34,1470669062.5483468,96,13
35,1470177397.7648041,96,13
36,1470180793.6673863,96,13
37,1470482962.4104881,96,13
38,1470381848.4997294,96,13
39,1470320729.5914032,96,13
40,1470340121.884782,96,13
41,1470436003.3064082,96,13
42,1470304366.5788643,96,13
43,1470327909.9650986,96,13
44,1470442083.1410263,96,13
45,1470401991.8309448,96,13
46,1470394072.060585,96,13
47,1470276118.6844273,96,13
0,1470252010.0811863,96,13
1,1470528173.0767374,96,13
2,1470384068.5748167,96,13
3,1470805088.639105,96,13
4,1470429338.481455,96,13
5,1470770157.8298798,96,13
6,1470066227.6109478,96,13
7,1470456212.1100342,96,13
8,1470203688.9770145,96,13
9,1470638987.5400898,96,13
10,1470564100.1204102,96,13
11,1470784457.9305007,96,13
12,1470234141.2365963,96,13
