hour,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内,net_load_da,net_load_id,price_spread,load_dev,wind_dev,solar_dev,renewable_ratio_da,renewable_ratio_id,renewable_dev,net_load_da_mwh,net_load_id_mwh,week_start,week_end,hour_index_in_week,q_lt_hourly,spot_need,q_base,bandwidth_mwh,delta_q_target,delta_q_after_smoothing,smoothing_mode,lower_band,upper_band,q_spot_raw,q_spot_band_clipped,q_spot,delta_q,a_t,signal_spread,signal_load_dev,signal_renewable_dev,signal_composite,clipped_by_bound,clipped_non_negative,soft_clipped,hedge_error_abs,strategy
2026-03-05 18:00:00,29962.0,3964.5,535.25,3429.25,8198.5,10953.23,8571.0,21763.5,458.53650000000005,29840.75,3855.1675,344.0525,3511.115,8306.7225,11904.5,8957.2,21534.025,396.73175000000003,25997.5,25985.5825,-61.80475000000001,-11.917500000000473,81.8649999999999,-191.1975,0.13233560042886494,0.12932968425930758,-109.3325000000001,6499.375,6496.395625,2026-03-02,2026-03-08 23:00:00,90,4061.217918446866,21936.282081553134,21936.282081553134,2047.9934753883567,-2045.2208965210743,-2045.2208965210743,causal_param_policy,19888.288606164777,23984.27555694149,19891.06118503206,19891.06118503206,19891.06118503206,-2045.2208965210739,-0.9986461974119536,-1.0,-1.0,0.30922000000000016,-0.5635933333333333,0,0,0,2033.3033965210743,hpso_param_policy
2026-03-05 19:00:00,30292.75,4079.25,18.25,4061.0,8221.0,10588.7075,8632.0,22071.75,461.00825,30396.0,3278.1725,0.0,3278.1725,8262.03,11161.067500000001,8570.575,22134.0,446.69075,26213.5,27117.8275,-14.317500000000024,904.3275000000003,-782.8275,-18.25,0.13465917912387215,0.10783634115030458,-801.0775,6553.375,6779.456875,2026-03-02,2026-03-08 23:00:00,91,4054.956338351135,22158.543661648866,22158.543661648866,2068.7440412396386,-2023.1080786007185,-2023.1080786007185,causal_param_policy,20089.799620409227,24227.287702888505,20135.435583048147,20135.435583048147,20135.435583048147,-2023.1080786007187,-0.9779402566343713,-0.6180475000000001,-0.011917500000000473,-0.1093325000000001,-0.2464325000000002,0,0,0,2927.435578600718,hpso_param_policy
2026-03-05 20:00:00,30019.75,4387.75,0.0,4387.75,8192.75,10550.635,8610.75,21827.0,477.7505,30357.5,3166.12,0.0,3166.12,8225.08,10906.885,8501.92,22132.225,487.78175,25632.0,27191.38,10.03125,1559.38,-1221.63,0.0,0.14616636567520447,0.1042927514881645,-1221.63,6408.0,6797.845,2026-03-02,2026-03-08 23:00:00,92,3962.8247316481684,21669.17526835183,21669.17526835183,2023.0561132303426,-1603.1080786007185,-1603.1080786007185,causal_param_policy,19646.11915512149,23692.231381582173,20066.067189751113,20066.067189751113,20066.067189751113,-1603.1080786007187,-0.7924189883398409,-0.14317500000000025,0.9043275000000003,-0.8010775,-0.01330833333333333,0,0,0,3162.4880786007197,hpso_param_policy
2026-03-05 21:00:00,29139.25,4351.0,0.0,4351.0,7913.25,10459.6675,8467.5,21226.0,488.79525,29584.25,3921.3225,0.0,3921.3225,7921.88,9222.51,6990.145,21661.975,499.73924999999997,24788.25,25662.927499999998,10.943999999999974,874.6774999999998,-429.6774999999999,0.0,0.1493237155822134,0.13274263098011885,-429.6774999999999,6197.0625,6415.7318749999995,2026-03-02,2026-03-08 23:00:00,93,3785.584224621229,21002.66577537877,21002.66577537877,1960.830113044053,-1183.1080786007185,-1183.1080786007185,causal_param_policy,19041.835662334717,22963.49588842282,19819.55769677805,19819.55769677805,19819.55769677805,-1183.1080786007187,-0.6033710267556149,0.1003125,1.0,-1.0,0.03343750000000001,0,0,0,2057.7855786007167,hpso_param_policy
2026-03-05 22:00:00,26692.0,4174.75,0.0,4174.75,7105.5,9916.385,7849.0,19586.5,493.063,26543.5,4188.2625,0.0,4188.2625,7171.0225,7652.8825,5419.79,19372.425,470.849,22517.25,22355.237500000003,-22.21400000000004,-162.0124999999989,13.512499999999818,0.0,0.15647905255758157,0.15789194538540233,13.512499999999818,5629.3125,5588.809375000001,2026-03-02,2026-03-08 23:00:00,94,3339.6306701032067,19177.619329896792,19177.619329896792,1790.4419315494808,-1070.8147394155542,-1070.8147394155542,causal_param_policy,17387.17739834731,20968.061261446273,18106.80459048124,18106.80459048124,18106.80459048124,-1070.814739415553,-0.5980728671210523,0.10943999999999975,0.8746774999999998,-0.4296774999999999,0.1848133333333332,0,0,0,908.802239415556,hpso_param_policy
2026-03-05 23:00:00,23839.75,3978.0,0.0,3978.0,6586.5,8193.405,6147.25,17253.25,450.54625,23277.25,3832.5675,0.0,3832.5675,6635.7925000000005,6766.2525000000005,4622.725,16641.4,437.31025,19861.75,19444.6825,-13.236000000000004,-417.0675000000001,-145.4325,0.0,0.16704536540814696,0.1646316910766509,-145.4325,4965.4375,4861.170625,2026-03-02,2026-03-08 23:00:00,95,2671.5699553429404,17190.18004465706,17190.18004465706,1604.892590336173,-1490.8147394155542,-1490.8147394155542,causal_param_policy,15585.287454320887,18795.072634993234,15699.365305241505,15699.365305241505,15699.365305241505,-1490.8147394155549,-0.9289187004740781,-0.22214000000000042,-0.16201249999999892,0.013512499999999818,-0.12354666666666651,0,0,0,1073.7472394155538,hpso_param_policy
2026-03-06 00:00:00,24107.75,3084.25,0.0,3084.25,6901.75,6873.1975,4936.0,17206.0,406.4995,23721.5,2908.8450000000003,0.0,2908.8450000000003,6932.7375,7807.0175,5710.7775,16788.4,381.08225,21023.5,20812.655,-25.417249999999996,-210.84500000000025,-175.40499999999997,0.0,0.12754124399102393,0.12198688436038718,-175.40499999999997,5255.875,5203.16375,2026-03-02,2026-03-08 23:00:00,96,2134.6178710670492,18888.88212893295,18888.88212893295,1763.4851345189982,-1708.8764390063204,-1708.8764390063204,causal_param_policy,17125.396994413954,20652.367263451946,17180.00568992663,17180.00568992663,17180.00568992663,-1708.8764390063188,-0.9690336513510933,-0.13236000000000003,-0.4170675000000001,-0.1454325,-0.23162000000000005,0,0,0,1498.0314390063177,hpso_param_policy
2026-03-06 01:00:00,22023.5,3133.5,0.0,3133.5,6558.5,6679.610000000001,4787.0,15465.0,366.65625,21947.5,2748.025,0.0,2748.025,6320.225,7406.3125,5296.4825,15627.175,354.17199999999997,18890.0,19199.475,-12.484250000000017,309.47499999999945,-385.4749999999999,0.0,0.14233726128272636,0.12499746798141506,-385.4749999999999,4722.5,4799.86875,2026-03-02,2026-03-08 23:00:00,97,1962.24878503226,16927.75121496774,16927.75121496774,1580.391969448849,-1511.6614524582196,-1511.6614524582196,causal_param_policy,15347.35924551889,18508.14318441659,15416.089762509519,15416.089762509519,15416.089762509519,-1511.66145245822,-0.9565104617593075,-0.25417249999999997,-0.21084500000000025,-0.17540499999999998,-0.21347416666666671,0,0,0,1821.1364524582186,hpso_param_policy
2026-03-06 02:00:00,20163.25,2959.75,0.0,2959.75,5893.75,5927.805,4035.25,14269.5,270.88125,20438.5,2155.3725,0.0,2155.3725,5631.1725,6980.0325,4936.400000000001,14807.275,368.465,17203.5,18283.127500000002,97.58374999999998,1079.6275000000005,-804.3774999999999,0.0,0.1468064189110936,0.10544678213768946,-804.3774999999999,4300.875,4570.781875000001,2026-03-02,2026-03-08 23:00:00,98,1795.0769541535078,15408.423045846492,15408.423045846492,1438.5459553537503,-1120.2664300870574,-1120.2664300870574,causal_param_policy,13969.87709049274,16846.969001200243,14288.156615759435,14288.156615759435,14288.156615759435,-1120.2664300870565,-0.7787491431315267,-0.12484250000000018,0.30947499999999944,-0.3854749999999999,-0.06694750000000022,0,0,0,2199.893930087059,hpso_param_policy
2026-03-06 03:00:00,19067.5,2816.0,0.0,2816.0,5840.0,5460.2475,3568.0,13227.5,247.91375,19444.5,2220.9325,0.0,2220.9325,5555.6050000000005,5629.3625,3710.005,13888.75,387.59475,16251.5,17223.5675,139.68099999999998,972.0675000000001,-595.0675,0.0,0.14768882318752263,0.1142779290650455,-595.0675,4062.875,4305.891875,2026-03-02,2026-03-08 23:00:00,99,1700.4111277773704,14551.08887222263,14551.08887222263,1358.5043700348938,-700.2664300870574,-700.2664300870574,causal_param_policy,13192.584502187736,15909.593242257524,13850.822442135574,13850.822442135574,13850.822442135574,-700.2664300870565,-0.5154686621060114,0.9758374999999998,1.0,-0.8043775,0.39048666666666665,0,0,0,1672.3339300870575,hpso_param_policy
2026-03-06 04:00:00,18578.0,2694.5,0.0,2694.5,5840.0,4853.15,2949.5,12738.0,333.14099999999996,18931.75,2413.4825,0.0,2413.4825,5502.4125,4856.0225,2836.435,13429.475,391.43125,15883.5,16518.2675,58.29025,634.7674999999999,-281.01750000000004,0.0,0.14503200505072614,0.12749148776443883,-281.01750000000004,3970.875,4129.566875,2026-03-02,2026-03-08 23:00:00,100,1656.2826367388273,14227.217363261172,14227.217363261172,1328.2673984846863,-280.2664300870574,-280.2664300870574,causal_param_policy,12898.949964776486,15555.484761745858,13946.950933174114,13946.950933174114,13946.950933174114,-280.2664300870583,-0.2110015125017687,1.0,0.9720675000000001,-0.5950675,0.4590000000000001,0,0,0,915.0339300870601,hpso_param_policy
2026-03-06 05:00:00,18689.75,2538.25,0.0,2538.25,5885.25,4657.65,2751.25,12804.5,366.86325,19159.25,2604.2375,0.0,2604.2375,5621.29,5129.3525,3012.8,13537.974999999999,381.41049999999996,16151.5,16555.0125,14.547249999999991,403.5125000000003,65.98749999999995,0.0,0.13582117572432834,0.1358867266942142,65.98749999999995,4037.875,4138.753125,2026-03-02,2026-03-08 23:00:00,101,1690.3080912402534,14461.191908759747,14461.191908759747,1350.1114986292134,-636.2214864247867,-636.2214864247867,causal_param_policy,13111.080410130533,15811.303407388961,13824.97042233496,13824.97042233496,13824.97042233496,-636.2214864247871,-0.4712362549839413,0.5829025,0.6347674999999999,-0.28101750000000003,0.3122175,0,0,0,1039.7339864247879,hpso_param_policy
2026-03-06 06:00:00,19332.0,2412.25,0.25,2412.0,6149.0,4695.3625,2802.75,13183.0,381.56725,20258.75,2686.8424999999997,0.0,2686.8424999999997,5827.63,6158.7375,4076.0975,14430.9,303.805,16919.75,17571.9075,-77.76225000000001,652.1575000000003,274.8425,-0.25,0.12491772508114532,0.13293147402584723,274.5925,4229.9375,4392.976875,2026-03-02,2026-03-08 23:00:00,102,2046.2875554311963,14873.462444568804,14873.462444568804,1388.601492708102,-1037.9440625038694,-1037.9440625038694,causal_param_policy,13484.860951860703,16262.063937276906,13835.518382064934,13835.518382064934,13835.518382064934,-1037.9440625038696,-0.7474743963292397,0.14547249999999992,0.4035125000000003,0.06598749999999995,0.20499083333333337,0,0,0,1690.1015625038708,hpso_param_policy
2026-03-06 07:00:00,23290.0,2555.5,284.0,2271.5,6539.75,6464.4925,4477.0,16750.25,457.4645,23988.5,2881.51,412.9675,2468.5425,6583.702499999999,7923.995,5592.055,17404.85,414.054,20734.5,21106.99,-43.4105,372.4900000000007,197.04250000000002,128.9675,0.10969663778835628,0.11981476786638408,326.01,5183.625,5276.7475,2026-03-02,2026-03-08 23:00:00,103,2484.227416561428,18250.27258343857,18250.27258343857,1703.863901639565,-1457.9440625038694,-1457.9440625038694,causal_param_policy,16546.408681799006,19954.136485078136,16792.3285209347,16792.3285209347,16792.3285209347,-1457.9440625038696,-0.8556693178961912,-0.7776225000000001,0.6521575000000003,0.27459249999999996,0.049709166666666714,0,0,0,1830.4340625038712,hpso_param_policy
2026-03-06 08:00:00,27294.75,3825.5,1790.5,2035.0,6899.75,8880.495,6008.5,20395.0,472.379,26187.5,4603.625,2361.0975,2242.5275,6955.0575,10021.3975,6345.9725,19232.4,239.26524999999998,23469.25,21583.875,-233.11374999999998,-1885.375,207.52750000000003,570.5975,0.13981068852929318,0.17563721230563958,778.125,5867.3125,5395.96875,2026-03-02,2026-03-08 23:00:00,104,3169.7455045632346,20299.504495436766,20299.504495436766,1895.182264966919,-1787.3431628342257,-1787.3431628342257,causal_param_policy,18404.322230469847,22194.686760403685,18512.16133260254,18512.16133260254,18512.16133260254,-1787.343162834226,-0.9430982950156641,-0.43410499999999996,0.3724900000000007,0.32600999999999997,0.0881316666666669,0,0,0,98.03183716577405,hpso_param_policy
2026-03-06 09:00:00,28124.75,5853.25,4132.25,1721.0,7183.0,10586.5925,6173.25,20941.75,415.35675000000003,26373.0,5761.7025,4340.577499999999,1421.125,6969.2775,11560.005,6126.26,19403.925,41.5,22271.5,20611.2975,-373.85675000000003,-1660.2024999999994,-299.875,208.3275,0.20806414281140623,0.2186504961018423,-91.54750000000001,5567.875,5152.824375,2026-03-02,2026-03-08 23:00:00,105,2901.8681693363064,19369.631830663693,19369.631830663693,1808.3684127691179,-1805.784514610202,-1805.784514610202,causal_param_policy,17561.263417894574,21178.000243432813,17563.847316053492,17563.847316053492,17563.847316053492,-1805.7845146102009,-0.9985711439435284,-1.0,-1.0,0.778125,-0.40729166666666666,0,0,0,145.58201461020144,hpso_param_policy
2026-03-06 10:00:00,28403.75,7952.0,6490.5,1461.5,7222.5,12037.9625,5995.25,21181.25,360.9775,26690.0,7107.245,6056.605,1050.6399999999999,7121.875,12142.8275,5011.7474999999995,19568.15,0.0,20451.75,19582.755,-360.9775,-868.9949999999999,-410.86,-433.895,0.27976646779268577,0.2659661073645914,-844.755,5112.9375,4895.68875,2026-03-02,2026-03-08 23:00:00,106,2409.9005864933033,18041.849413506698,18041.849413506698,1684.4053037535002,-1680.6867404230645,-1680.6867404230645,causal_param_policy,16357.444109753198,19726.2547172602,16361.162673083632,16361.162673083632,16361.162673083632,-1680.6867404230652,-0.997792358334334,-1.0,-1.0,-0.09154750000000002,-0.6971824999999999,0,0,0,811.6917404230662,hpso_param_policy
2026-03-06 11:00:00,29297.0,9589.75,8308.5,1281.25,7294.25,12740.285,5395.25,22002.75,340.35224999999997,28382.75,9588.2975,8508.317500000001,1079.98,7240.225,13192.57,4169.4025,21142.625,0.0,19707.25,18794.4525,-340.35224999999997,-912.7975000000006,-201.26999999999998,199.81750000000034,0.3273839428509446,0.33778074776266886,-1.4524999999996453,4926.8125,4698.613125,2026-03-02,2026-03-08 23:00:00,107,2127.92626215156,17579.32373784844,17579.32373784844,1641.2234390042192,-1635.049810375029,-1635.049810375029,causal_param_policy,15938.100298844221,19220.54717685266,15944.273927473412,15944.273927473412,15944.273927473412,-1635.0498103750288,-0.9962383984517451,-1.0,-0.8689949999999999,-0.844755,-0.9045833333333334,0,0,0,722.2523103750282,hpso_param_policy
2026-03-06 12:00:00,29589.75,10235.5,9084.5,1151.0,7300.0,12525.5925,4582.5,22289.75,391.21575,28751.25,10776.164999999999,9551.5575,1224.6075,7246.9375,11670.9375,2999.075,21504.05,287.196,19354.25,17975.085,-104.01975,-1379.1650000000009,73.60749999999996,467.05750000000035,0.346052754173282,0.3747787529026132,540.6650000000003,4838.5625,4493.77125,2026-03-02,2026-03-08 23:00:00,108,1912.5938843575298,17441.65611564247,17441.65611564247,1628.3706505963262,-1624.661653104776,-1624.661653104776,causal_param_policy,15813.285465046143,19070.026766238796,15816.994462537692,15816.994462537692,15816.994462537692,-1624.6616531047766,-0.99772226458995,-1.0,-0.9127975000000006,-0.0014524999999996453,-0.6380833333333334,0,0,0,245.49665310477758,hpso_param_policy
2026-03-06 13:00:00,28772.25,10090.5,9004.75,1085.75,7307.0,11556.5625,3594.25,21465.25,310.5335,28142.75,10130.2175,8958.675,1171.5425,7436.1849999999995,11482.0825,2950.2425,20706.275,370.45175,18681.75,18012.5325,59.91825,-669.2174999999997,85.79250000000002,-46.07500000000027,0.35071933245842,0.3598756299437561,39.717499999999745,4670.4375,4503.133125,2026-03-02,2026-03-08 23:00:00,109,1862.4562517945055,16819.293748205495,16819.293748205495,1570.2662706882095,-1566.6517583108541,-1566.6517583108541,causal_param_policy,15249.027477517286,18389.560018893706,15252.64198989464,15252.64198989464,15252.64198989464,-1566.6517583108543,-0.9976981532082638,-1.0,-1.0,0.5406650000000003,-0.48644499999999996,0,0,0,897.4342583108555,hpso_param_policy
2026-03-06 14:00:00,26779.25,9150.5,8030.5,1120.0,7334.0,10127.9575,2726.75,19445.25,208.39475,26204.25,8554.147500000001,7487.4574999999995,1066.69,6826.6775,9662.932499999999,2279.985,19377.35,423.512,17628.75,17650.1025,215.11725,21.352499999999054,-53.31,-543.0425000000002,0.34158027519619005,0.3261967806043073,-596.3525000000002,4407.1875,4412.525625,2026-03-02,2026-03-08 23:00:00,110,1779.5028410495945,15849.247158950406,15849.247158950406,1479.7017402800332,-1258.6721758205522,-1258.6721758205522,causal_param_policy,14369.545418670372,17328.94889923044,14590.574983129853,14590.574983129853,14590.574983129853,-1258.672175820553,-0.8506255967384007,0.5991825,-0.6692174999999998,0.039717499999999746,-0.010105833333333368,0,0,0,1280.024675820554,hpso_param_policy
2026-03-06 15:00:00,26631.5,7635.0,6352.0,1283.0,7362.25,10313.157500000001,3920.75,19269.25,299.90725,26085.25,7154.205,5972.1525,1182.0525,6915.1525,9300.815,3143.355,19169.825,444.7285,18996.5,18931.045,144.82125000000002,-65.45499999999993,-100.94750000000005,-379.8475000000001,0.28689199860649917,0.2743655982011903,-480.79500000000013,4749.125,4732.76125,2026-03-02,2026-03-08 23:00:00,111,1936.246299217355,17060.253700782647,17060.253700782647,1592.76253550069,-838.6721758205522,-838.6721758205522,causal_param_policy,15467.491165281957,18653.016236283336,16221.581524962094,16221.581524962094,16221.581524962094,-838.6721758205531,-0.5265519229185748,1.0,0.021352499999999053,-0.5963525000000002,0.14166666666666627,0,0,0,773.2171758205513,hpso_param_policy
2026-03-06 16:00:00,27618.5,5916.25,4376.25,1540.0,7697.0,11020.9975,5914.25,19921.5,293.391,26919.25,5933.92,4135.53,1798.3899999999999,7241.2525000000005,10046.994999999999,5015.8975,19677.725,421.95899999999995,21702.25,20985.33,128.56799999999998,-716.9200000000001,258.39,-240.72000000000003,0.21447439066007842,0.2208169102514225,17.66999999999996,5425.5625,5246.3325,2026-03-02,2026-03-08 23:00:00,112,2317.1798761939963,19385.070123806003,19385.070123806003,1809.8097474268795,-649.5219118198253,-649.5219118198253,causal_param_policy,17575.260376379123,21194.879871232883,18735.548211986177,18735.548211986177,18735.548211986177,-649.5219118198256,-0.3588896085587404,1.0,-0.06545499999999993,-0.48079500000000014,0.15124999999999997,0,0,0,67.39808818017264,hpso_param_policy
2026-03-06 17:00:00,28788.75,4097.75,2223.25,1874.5,7933.0,11257.532500000001,7593.25,20855.75,364.9105,28037.5,4233.3150000000005,1818.1375,2415.1775,8088.195,10702.2825,7165.3775,19949.425,398.65025,24691.0,23804.184999999998,33.73975,-886.8150000000005,540.6775,-405.11249999999995,0.14246729038535413,0.15116675723103987,135.56500000000005,6172.75,5951.046249999999,2026-03-02,2026-03-08 23:00:00,113,3578.014619755754,21112.985380244245,21112.985380244245,1971.1296629008589,-1069.5219118198252,-1069.5219118198252,causal_param_policy,19141.855717343387,23084.115043145102,20043.46346842442,20043.46346842442,20043.46346842442,-1069.5219118198256,-0.5425933828451645,1.0,-0.7169200000000001,0.01766999999999996,0.10024999999999995,0,0,0,182.7069118198233,hpso_param_policy
2026-03-06 18:00:00,29574.25,2890.0,575.5,2314.5,8198.5,11013.807499999999,8520.75,21375.75,444.88325,28861.5,3397.9825,316.7575,3081.225,8197.36,10348.6625,8008.0375,20664.050000000003,444.766,26684.25,25463.5175,-0.11724999999998431,-1220.7325,766.725,-258.7425,0.09776328732961809,0.11778930192188347,507.9825,6671.0625,6365.879375,2026-03-02,2026-03-08 23:00:00,114,4061.217918446866,22623.032081553134,22623.032081553134,2112.109149776301,-1489.5219118198252,-1489.5219118198252,causal_param_policy,20510.922931776833,24735.141231329435,21133.51016973331,21133.51016973331,21133.51016973331,-1489.5219118198256,-0.705229609926923,0.3373975,-0.8868150000000005,0.13556500000000005,-0.13795083333333347,0,0,0,268.78941181982736,hpso_param_policy
2026-03-06 19:00:00,30095.75,2774.25,19.5,2754.75,8221.0,10608.692500000001,8573.5,21874.75,484.7155,29419.25,3304.355,0.0,3304.355,8187.925,10207.57,8067.54,21231.25,453.725,27321.5,26114.895,-30.990499999999983,-1206.6050000000005,549.605,-19.5,0.09217738234571878,0.1123227714872771,530.105,6830.375,6528.72375,2026-03-02,2026-03-08 23:00:00,115,4054.956338351135,23266.543661648866,23266.543661648866,2172.1880415626706,-1909.5219118198252,-1909.5219118198252,causal_param_policy,21094.355620086197,25438.731703211535,21357.02174982904,21357.02174982904,21357.02174982904,-1909.5219118198256,-0.8790776283098017,-0.0011724999999998432,-1.0,0.5079825,-0.1643966666666666,0,0,0,702.916911819826,hpso_param_policy
2026-03-06 20:00:00,29870.25,2987.0,0.0,2987.0,8192.5,10419.735,8402.0,21677.75,499.316,29306.25,3040.02,0.0,3040.02,8169.01,10483.6475,8226.9725,21137.15,459.68175,26883.25,26266.23,-39.634249999999966,-617.0199999999995,53.01999999999987,0.0,0.10000289768818697,0.103733810303214,53.01999999999987,6720.8125,6566.5575,2026-03-02,2026-03-08 23:00:00,116,3962.8247316481684,22920.42526835183,22920.42526835183,2139.8740783965823,-2131.181068704032,-2131.181068704032,causal_param_policy,20780.55118995525,25060.299346748412,20789.2441996478,20789.2441996478,20789.2441996478,-2131.1810687040306,-0.9959376068992501,-0.3099049999999998,-1.0,0.530105,-0.2599333333333333,0,0,0,1514.1610687040302,hpso_param_policy
2026-03-06 21:00:00,28851.75,2922.25,0.0,2922.25,7913.25,9893.682499999999,7878.0,20938.5,465.52375,28667.0,3022.585,0.0,3022.585,7913.395,10055.1175,7897.5125,20753.75,467.959,25929.5,25644.415,2.4352500000000106,-285.08500000000004,100.33500000000004,0.0,0.10128649838263598,0.10544396949836733,100.33500000000004,6482.375,6411.10375,2026-03-02,2026-03-08 23:00:00,117,3785.584224621229,22143.91577537877,22143.91577537877,2067.378366986887,-2047.674652021144,-2047.674652021144,causal_param_policy,20076.537408391883,24211.294142365656,20096.241123357624,20096.241123357624,20096.241123357624,-2047.6746520211454,-0.9904692264945875,-0.39634249999999965,-0.6170199999999996,0.053019999999999866,-0.3201141666666665,0,0,0,1762.5896520211463,hpso_param_policy
2026-03-06 22:00:00,26433.5,2752.75,0.0,2752.75,7105.5,8148.34,6130.5,19328.0,404.26375,26504.25,2836.7925,0.0,2836.7925,6845.795,9823.3675,7626.8825,19658.175,448.3215,23680.75,23667.4575,44.05775000000001,-13.292500000000473,84.04250000000002,0.0,0.10417140667945995,0.10709590137402304,84.04250000000002,5920.1875,5916.864375,2026-03-02,2026-03-08 23:00:00,118,3339.6306701032067,20341.119329896792,20341.119329896792,1899.0674679897766,-1802.0990983213574,-1802.0990983213574,causal_param_policy,18442.051861907014,22240.18679788657,18539.020231575436,18539.020231575436,18539.020231575436,-1802.099098321356,-0.9489389548802789,0.024352500000000107,-0.28508500000000003,0.10033500000000004,-0.053465833333333296,0,0,0,1788.8065983213564,hpso_param_policy
2026-03-06 23:00:00,23639.75,2598.5,0.0,2598.5,6622.5,6858.7625,4851.5,17017.25,376.08675,23647.0,2326.5175,0.0,2326.5175,6390.5675,8334.6,6054.255,17256.35,426.56925,21041.25,21320.4825,50.48249999999999,279.2325000000001,-271.9825,0.0,0.11002884755215839,0.09817029793932869,-271.9825,5260.3125,5330.120625,2026-03-02,2026-03-08 23:00:00,119,2671.5699553429404,18369.68004465706,18369.68004465706,1715.0119029544187,-1382.0990983213574,-1382.0990983213574,causal_param_policy,16654.66814170264,20084.691947611478,16987.580946335704,16987.580946335704,16987.580946335704,-1382.099098321356,-0.8058830938376812,0.4405775000000001,-0.013292500000000472,0.08404250000000002,0.1704424999999999,0,0,0,1661.3315983213542,hpso_param_policy
2026-03-07 00:00:00,23868.5,2535.5,0.0,2535.5,6843.75,7180.2525,5233.25,17024.75,379.323,24181.75,2693.4325,0.0,2693.4325,6661.3225,7954.73,5848.8275,17520.575,369.33425,21333.0,21488.3175,-9.988750000000017,155.3175000000001,157.9324999999999,0.0,0.10732721529086103,0.11380809582510168,157.9324999999999,5333.25,5372.079375,2026-03-02,2026-03-08 23:00:00,120,2134.6178710670492,19198.38212893295,19198.38212893295,1792.380367461217,-1084.70760700443,-1084.70760700443,causal_param_policy,17406.001761471733,20990.762496394167,18113.67452192852,18113.67452192852,18113.67452192852,-1084.7076070044313,-0.6051771301985664,0.5048249999999999,0.27923250000000005,-0.2719825,0.1706916666666666,0,0,0,1240.0251070044324,hpso_param_policy
2026-03-07 01:00:00,22077.75,2189.25,0.0,2189.25,6504.5,6951.82,5052.5,15573.25,383.04825,22468.5,2294.19,0.0,2294.19,6388.475,7373.715,5412.5175,16079.775,417.751,19888.5,20174.309999999998,34.702749999999995,285.8099999999995,104.93999999999994,0.0,0.0991953973320884,0.10220864382729966,104.93999999999994,4972.125,5043.577499999999,2026-03-02,2026-03-08 23:00:00,121,1962.24878503226,17926.25121496774,17926.25121496774,1673.6129390540364,-1503.7036848106372,-1503.7036848106372,causal_param_policy,16252.638275913701,19599.864154021776,16422.547530157102,16422.547530157102,16422.547530157102,-1503.7036848106363,-0.8984775689297452,-0.09988750000000017,0.1553175000000001,0.1579324999999999,0.07112083333333329,0,0,0,1789.513684810634,hpso_param_policy
2026-03-07 02:00:00,20481.5,2100.25,0.0,2100.25,5905.75,6295.389999999999,4397.5,14575.75,361.98825,20670.75,2216.4674999999997,0.0,2216.4674999999997,5570.512500000001,6845.585,4799.5225,15100.224999999999,392.0085,18381.25,18454.2825,30.02025000000002,73.03249999999935,116.21749999999997,0.0,0.10255395330632355,0.10727709667930665,116.21749999999997,4595.3125,4613.570625,2026-03-02,2026-03-08 23:00:00,122,1795.0769541535078,16586.17304584649,16586.17304584649,1548.5018862025327,-1083.7036848106372,-1083.7036848106372,causal_param_policy,15037.67115964396,18134.674932049023,15502.469361035855,15502.469361035855,15502.469361035855,-1083.7036848106363,-0.6998400805750752,0.34702749999999993,0.2858099999999995,0.10493999999999994,0.24592583333333315,0,0,0,1156.7361848106375,hpso_param_policy
2026-03-07 03:00:00,19525.25,2023.75,0.0,2023.75,5852.0,5807.325,3910.0,13673.25,392.72974999999997,19696.75,2111.6125,0.0,2111.6125,5886.5875,5698.42,3656.3475,13810.075,396.8895,17501.5,17585.1375,4.159750000000017,83.63750000000073,87.86250000000001,0.0,0.10364855963676928,0.10712331831157018,87.86250000000001,4375.375,4396.284375,2026-03-02,2026-03-08 23:00:00,123,1700.4111277773704,15801.08887222263,15801.08887222263,1475.2056339372311,-1219.9415065343646,-1219.9415065343646,causal_param_policy,14325.883238285398,17276.294506159862,14581.147365688266,14581.147365688266,14581.147365688266,-1219.9415065343637,-0.8269636981241839,0.3002025000000002,0.07303249999999935,0.11621749999999997,0.16315083333333316,0,0,0,1303.5790065343645,hpso_param_policy
